Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad,geometría,Puntaje_diferencia_0.05
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 6:30 PM UTC",entérate las comadres de allende así era el restaurante que fue destruido por las lluvias la corriente del río ramos terminó por arrastrar este lugar de alta popularidad en la región citrícola,1,1,0,0,https://twitter.com/ABCNoticiasMX/status/1804220281189257630#m,,,,lluvia,-0.4359398260712623,[],[],[],['río ramos terminó por arrastrar este lugar de alta popularidad en la región citrícola'],[],[],,-1.3622062029317021
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 6:00 PM UTC",la comisión nacional del agua conagua reportó esta mañana que la presa libertad acumula un por ciento de llenado con un volumen de millones de m dr luis carlos alatorre,14,4,0,0,https://twitter.com/ABCNoticiasMX/status/1804212694624440525#m,"['https://pbs.twimg.com/media/GQnQ8KKWkAA77oJ.jpg', 'https://pbs.twimg.com/media/GQnQ8KLWIAE0GpE.jpg', 'https://pbs.twimg.com/media/GQnQ8KKWwAAQnWu.jpg']",,,lluvia,-1.4263230469077826,[],[],,[],[],"['comisión nacional', 'presa libertad']",,-1.0676140636205673
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:40 PM UTC",entérate rescatan a borregos y personas atrapadas tras desborde del río corona la guardia estatal de tamaulipas rescató a un total de borregos de las inundaciones en el ejido miraflores del municipio de güémez,17,2,0,0,https://twitter.com/ABCNoticiasMX/status/1804207655273029922#m,,,,inundación,-1.1967113353312016,,[],[],['río corona la guardia estatal de tamaulipas'],[],[],,-1.6639632880687714
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 4:46 PM UTC",al corte de las de este viernes así luce la presa la boca tras las fuertes lluvias en la entidad,77,14,1,0,https://twitter.com/ABCNoticiasMX/status/1804194132841132380#m,,['https://video.twimg.com/ext_tw_video/1804194078998802432/pu/pl/SOhZJb5t4hT3XJ-R.m3u8?tag=12'],,lluvia,-0.9070764631032944,[],[],[],[],[],[],,-1.2456771675497293
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 3:54 PM UTC",local san pedro cambia alerta de roja a amarilla por lluvias de alberto pese a ello en el municipio hay cortes de luz y vialidades afectadas esto reconocido por el alcalde miguel treviño,23,10,0,0,https://twitter.com/ABCNoticiasMX/status/1804181018632479101#m,,,,lluvia,-1.003656469285488,San Pedro Garza García,[],[],[],[],[],,-1.2235135708004237
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 2:32 PM UTC",a dónde va el agua del río santa catarina después de las lluvias en nuevo león aquí te explicamos,3672,805,89,18,https://twitter.com/ABCNoticiasMX/status/1804160586638348745#m,,['https://video.twimg.com/ext_tw_video/1804159140379369472/pu/pl/CJCt5_oXt-tVVmos.m3u8?tag=12'],,lluvia,0.7480124533176422,[],[],[],['río santa catarina'],['nuevo león'],[],,-1.3785541411489248
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 2:10 PM UTC",las fuertes lluvias continúan en la entidad por lo que las autoridades han compartido cuáles son las zonas que mantienen cierres,24,2,1,1,https://twitter.com/ABCNoticiasMX/status/1804155027163935060#m,"['https://pbs.twimg.com/media/GQmlT13WoAEZzn3.jpg', 'https://pbs.twimg.com/media/GQmlU-dWwAEKjHQ.jpg', 'https://pbs.twimg.com/media/GQmlV9jXEAA-g7A.jpg', 'https://pbs.twimg.com/media/GQmlV9mXwAAAqSc.jpg']",,,lluvia,-0.0559378266334533,[],[],[],[],[],[],,-1.379308121278882
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 1:23 PM UTC",al corte de las de la mañana de este viernes así aumentó el nivel de las presas tras lluvias de alberto en nuevo león,69,15,5,2,https://twitter.com/ABCNoticiasMX/status/1804143141739544607#m,['https://pbs.twimg.com/media/GQman9ZWYAAyRGC.jpg'],,,lluvia,0.4457230716943741,[],[],[],[],['nuevo león'],[],,-1.2461911521852016
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:27 AM UTC",entérate tormenta alberto los tacos jeep le pichan la cena a elementos de protección civil de nl la invitación a cenar se extendió también a policías bomberos y demás autoridades que trabajaron durante la tormenta alberto por nl,283,35,7,2,https://twitter.com/ABCNoticiasMX/status/1804023373992743132#m,,,,eléctrico,-1.0986850336194038,,[],[],[],['nl'],[],,-1.2894326969981194
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 4:29 AM UTC",así aumentó el nivel de las presas tras lluvias de alberto en nuevo león actualización presa libertad ha captado el de su totalidad,122,28,1,5,https://twitter.com/ABCNoticiasMX/status/1804008762920845622#m,['https://pbs.twimg.com/media/GQkdzK2XsAAj3_h.jpg'],,,lluvia,0.0347545146942138,[],[],[],[],['nuevo león'],['presa libertad'],,-1.4205792620778084
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 10:00 PM UTC",la cola de caballo en santiago nuevo león se desbordó durante la tarde de hoy por los efectos de las lluvias de alberto los escalones que llevan al punto turístico tienen considerables escurrimientos un trabajador del sitio captó el panorama en el sur del estado,10025,2216,138,88,https://twitter.com/ABCNoticiasMX/status/1803910827898294680#m,,['https://video.twimg.com/ext_tw_video/1803910681508356096/pu/pl/08ZY99QMIp97XCMt.m3u8?tag=12'],,inundación,-0.5018894374370575,[],[],Calle Caballo,[],['nuevo león'],[],,-1.393358463421464
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 7:33 PM UTC",luego de horas de espera las autoridades del gobierno del estado y la comisión nacional del agua abrieron las compuertas de la presa la boca en el municipio de santiago samuel garcía,838,147,15,2,https://twitter.com/ABCNoticiasMX/status/1803873859361223114#m,,['https://video.twimg.com/ext_tw_video/1803873063005507584/pu/pl/_x53AA2tmO4jPT75.m3u8?tag=12'],,eléctrico,-0.5409208536148071,[],[],[],[],[],['comisión nacional'],,-1.0887688398361206
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:30 PM UTC",una parte del carril express de la avenida constitución y venustiano carranza se desgajó esto por los fuertes niveles de agua que se mantienen en el río santa catarina luis mendoza abcnoticias,31,5,0,1,https://twitter.com/ABCNoticiasMX/status/1803857894733156739#m,"['https://pbs.twimg.com/media/GQiXMUjWwAAuwfu.jpg', 'https://pbs.twimg.com/media/GQiXMU0WoAAW_pb.jpg', 'https://pbs.twimg.com/media/GQiXMUlW0AAC_ks.jpg', 'https://pbs.twimg.com/media/GQiXMUjWgAAnD6w.jpg']",,,inundación,-0.8942751996219158,[],[],"Avenida Constitución, Avenida Venustiano Carranza",['río santa catarina'],[],[],,-1.0237482637166977
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:10 PM UTC",colapsa carretera monterrey saltillo tras fuertes lluvias y deslaves por alberto,43,15,2,0,https://twitter.com/ABCNoticiasMX/status/1803852860599472569#m,,['https://video.twimg.com/ext_tw_video/1803851402537582592/pu/pl/sc8fqFAlTQgrjcJw.m3u8?tag=12'],,inundación,-1.5684023601934314,[],[],[],[],[],[],,-1.3777947966009378
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 5:13 PM UTC",el gobernador de nuevo león samuel garcía alertó la mañana de este jueves de junio que se registrará lluvia extrema en la entidad fue mediante su cuenta de facebook donde garcía sepúlveda pidió a la ciudadanía resguardarse en sus casas,9,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803838710343176391#m,['https://pbs.twimg.com/media/GQiFu27WwAAssc4.jpg'],,,lluvia,-1.310903448611498,[],[],,[],[],[],,-1.3853458669036627
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 4:57 PM UTC",así se veciénega de gonzález en la sierra de santiago nuevo león tras el paso de la tormenta tropical alberto,27,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803834555662520370#m,,['https://video.twimg.com/ext_tw_video/1803827697392513024/pu/pl/pwiPbQrjn3WA4xTk.m3u8?tag=12'],,inundación,0.5875927060842514,[],[],[],[],"['veciénega', 'nuevo león']",[],,-1.24881605617702
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 4:52 PM UTC",últimahora camiones reanudarán servicio pese a fuertes lluvias en monterrey autoridades de gobierno dieron hora de reinicio pero señalaron que habrá ciertas limitaciones dadas las condiciones lluviosas,9,1,4,0,https://twitter.com/ABCNoticiasMX/status/1803833299527254070#m,,,,lluvia,-1.0526714101433754,Monterrey,[],[],[],[],[],,-1.421054944396019
@JRPalaciosChapa,𝕁ℝℙ𝕒𝕝𝕒𝕔𝕚𝕠𝕤,"Jun 21, 2024 · 1:20 PM UTC",mi total respeto y reconocimiento a todo el equipo de telediariomty por sus maratónica y excelesa cobertura en relación a la llegada de alberto y todas las inundaciones subsecuentes josuebecerra luiscarlosortiz licmariajulia pamelaalongoria nelvaldez multimediostv,39,2,4,0,https://twitter.com/JRPalaciosChapa/status/1804142343416688648#m,['https://pbs.twimg.com/media/GQmZ5rgakAAvz_g.jpg'],,,inundación,1.6462458283640444,,[],[],[],[],[],,-1.0132764875888824
@juliaalopez8,July Lo 🐯⚽️🏆,"Jun 21, 2024 · 4:27 AM UTC",tenemos agua a cambio de un carril express de ave constitución,39,2,2,0,https://twitter.com/juliaalopez8/status/1804008302738546811#m,['https://pbs.twimg.com/media/GQkf_eUXwAADbAj.jpg'],,,inundación,0.5865878835320473,[],[],Avenida Constitución,[],[],[],,-1.0359537154436111
@AsiEsMonterrey,Así Es Monterrey,"Jun 21, 2024 · 3:27 AM UTC",si notas que en la parte donde va el agua no hay árboles escombro ni basura,10,2,1,0,https://twitter.com/AsiEsMonterrey/status/1803992991352123793#m,,,,no se relaciona,-0.7915064953267574,[],[],[],[],[],[],,-1.1613295942544937
@telediariomty,@telediariomty,"Jun 21, 2024 · 12:11 AM UTC",abimael salas jefe de meteorología habla sobre las probabilidades de lluvia en las próximas horas telediarionocturno con luiscarlosortiz y sandragonzalezc,108,12,5,0,https://twitter.com/telediariomty/status/1803943817542013254#m,,['https://video.twimg.com/amplify_video/1803943629788188672/pl/5bQoBjks6baEqG6l.m3u8?tag=14'],,lluvia,0.4554291069507599,,[],[],[],[],[],,-1.3792027002200484
@elnorte,EL NORTE,"Jun 20, 2024 · 11:49 PM UTC",entérate recibe la presa el cuchillo los primeros escurrimientos de la tormenta alberto de acuerdo a pobladores grandes volúmenes de agua están ingresando,922,115,6,5,https://twitter.com/elnorte/status/1803938283958816983#m,,['https://video.twimg.com/ext_tw_video/1803937064599044097/pu/pl/SaDgrqi3R6z-hCx1.m3u8?tag=12'],,inundación,-0.7993039414286613,[],[],[],[],[],['presa el cuchillo'],,-1.2792419902980328
@sonia_coronado,Sonia Coronado,"Jun 20, 2024 · 6:55 PM UTC",aplauso a las cuadrillas de cfecontigo cfemx que en plena tormenta está haciendo lo posible para restablecer la luz,403,51,11,1,https://twitter.com/sonia_coronado/status/1803864281454100959#m,,['https://video.twimg.com/ext_tw_video/1803864228249387008/pu/pl/Al-n2qU4htASz24r.m3u8?tag=12'],,eléctrico,0.7141337990760803,[],,[],[],[],[],,-1.2296407986432314
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 20, 2024 · 9:39 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,1849,234,86,19,https://twitter.com/LCAlatorre/status/1803905509847671128#m,['https://pbs.twimg.com/media/GQjCf8FXIAAzruy.jpg'],,,lluvia,-0.7550448253750801,[],[],[],[],['nuevoleón'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4006149005144835
@cesarmty,César Cepeda,"Jun 20, 2024 · 8:50 PM UTC",importante el tecdemonterrey asegura que hará las adecuaciones necesarias para entregar la casa del tec que sufrió inundaciones por las lluvias de alberto en excelente estado a su ganador nuevoleon monterrey santacatarina,39,16,20,2,https://twitter.com/cesarmty/status/1803893154698899705#m,['https://pbs.twimg.com/media/GQi2td_XgAAmRxo.jpg'],,,inundación,1.2467770790681243,[],[],[],[],[],[],,-0.9295023679733276
@elnorte,EL NORTE,"Jun 20, 2024 · 7:53 PM UTC",parte de la estructura exterior de la tienda soriana la estanzuela en el sur de la ciudad se vino abajo por la lluvia y fuertes vientos que se registraron con el paso de la tormenta tropical alberto,447,85,9,4,https://twitter.com/elnorte/status/1803878863987941845#m,,['https://video.twimg.com/ext_tw_video/1803878819159236608/pu/pl/HLsYXhVv4QRM2EDk.m3u8?tag=12'],,lluvia,-0.9451098572462796,[],[],[],[],[],['tienda soriana'],,-1.257335126399994
@cesarmty,César Cepeda,"Jun 20, 2024 · 8:46 PM UTC",importante así luce este edificio de departamentos ubicado en el centro de monterrey en la calle héroes del y washington con daños por el paso de la tormenta tropical alberto que impactó a nuevo león cc pcnuevoleon pcmty,108,35,19,8,https://twitter.com/cesarmty/status/1803892250411438170#m,['https://pbs.twimg.com/media/GQi1yxsWIAAE_jZ.jpg'],,,eléctrico,0.8437401056289673,[],[],,[],['nuevo león'],[],,-1.3020101664587855
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:19 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,2,1,1,0,https://twitter.com/GobSanNicolas/status/1804217525036568863#m,,,,inundación,-1.4248348996043203,San Nicolás,[],,[],[],[],,-1.6456722151488066
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:18 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804217254449484192#m,,,,lluvia,-0.4703793860971927,[],[],[],[],[],[],,-1.3786794319748878
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:17 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,4,0,1,0,https://twitter.com/GobSanNicolas/status/1804217177064570934#m,['https://pbs.twimg.com/media/GQnd9c4XkAAbpY8.jpg'],,,inundación,-0.425222098827362,San Nicolás,[],[],[],[],[],,-1.267603438347578
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200482207903881#m,,,,inundación,-1.1655756551772356,[],BLAS CHUMACERO,Avenida Universidad,['metro tapia inundación'],[],[],"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))",-1.6430973839014769
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200406483919136#m,,,,inundación,-1.0014721974730492,San Nicolás,[],Adolfo López Mateos,[],[],[],,-1.6362021062523127
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:10 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja,0,1,0,0,https://twitter.com/GobSanNicolas/status/1804200315941474476#m,,,,inundación,-1.3833231907337904,[],[],[],[],[],[],,-1.6420590057969093
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804199933320249488#m,,,,lluvia,-0.4703793860971927,[],[],[],[],[],[],,-1.3786794319748878
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,17,5,9,0,https://twitter.com/GobSanNicolas/status/1804199876433166475#m,['https://pbs.twimg.com/media/GQnOOHOXYAA7wk9.jpg'],,,inundación,-0.425222098827362,San Nicolás,[],[],[],[],[],,-1.267603438347578
@daniel_carrillo,Daniel Carrillo Mtz,"Jun 21, 2024 · 4:12 PM UTC",precauciónvial fidel velazquezbarragan abierto y aforo fluido encharcamientos menores maneje con precaución saldrá el sol por momentos no se confíen seguirán lluvias cicmty gobsannicolas camiondesde lilyolivaresc chaledelafuente,50,20,4,0,https://twitter.com/daniel_carrillo/status/1804185510429982926#m,['https://pbs.twimg.com/media/GQnBKCwXwAAxvkr.jpg'],,,lluvia,-0.7085212729871273,,[],[],[],[],[],,-1.1907429084181786
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:41 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,10,2,1,0,https://twitter.com/GobSanNicolas/status/1804192837069590532#m,['https://pbs.twimg.com/media/GQnH0r9XkAAt1eJ.jpg'],,,inundación,-0.425222098827362,San Nicolás,[],[],[],[],[],,-1.267603438347578
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:17 PM UTC",av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186842184462756#m,,,,inundación,-1.1655756551772356,[],BLAS CHUMACERO,Avenida Universidad,['metro tapia inundación'],[],[],"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))",-1.6430973839014769
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:17 PM UTC",av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186797573910934#m,,,,inundación,-1.0551005527377129,[],[],Adolfo López Mateos,[],[],[],,-1.6425521243363619
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:16 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804186714082099341#m,,,,inundación,-1.4537313878536224,San Nicolás,[],[],[],[],[],,-1.6448214631527662
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:15 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186483504345367#m,,,,lluvia,-0.4703793860971927,[],[],[],[],[],[],,-1.3786794319748878
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:15 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,6,3,10,0,https://twitter.com/GobSanNicolas/status/1804186440219214068#m,['https://pbs.twimg.com/media/GQnCALvXwAI_h8T.jpg'],,,inundación,-0.425222098827362,San Nicolás,[],[],[],[],[],,-1.267603438347578
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:39 PM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804177205624270903#m,,,,inundación,-0.9883429370820522,[],BLAS CHUMACERO,"Adolfo López Mateos, Avenida Universidad",['metro tapia inundación'],[],[],"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))",-1.6403432581573725
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:38 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804177142017614088#m,,,,inundación,-1.4248348996043203,San Nicolás,[],,[],[],[],,-1.6456722151488066
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:35 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,1,0,1,0,https://twitter.com/GobSanNicolas/status/1804176381405790648#m,,,,lluvia,-0.4703793860971927,[],[],[],[],[],[],,-1.3786794319748878
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:35 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,8,0,2,1,https://twitter.com/GobSanNicolas/status/1804176253898912217#m,['https://pbs.twimg.com/media/GQm4vbSW8AAwmci.jpg'],,,inundación,-0.425222098827362,San Nicolás,[],[],[],[],[],,-1.267603438347578
@MauroMoralesMtz,Mauro Morales,"Jun 19, 2024 · 2:35 PM UTC",imagen de radar actual muestra las lluvias avanzando sobre texas girando por efecto del ciclón hacia nl llegarán en las siguientes horas atento,425,57,8,1,https://twitter.com/MauroMoralesMtz/status/1803436494335648124#m,['https://pbs.twimg.com/media/GQcX7qPbwAAgr6q.jpg'],,,lluvia,-0.0965067148208618,[],[],[],[],['nl'],[],,-1.3771040439605713
@visionmty1,visionmty,"Jun 20, 2024 · 10:11 PM UTC",entregaremos la casa en excelente estado tec de mty el tec de mty emitió un comunicado luego de que se diera a conocer en rrss la inundación que sufrió la casa diáfana premio principal del sorteo que tendría verificativo dentro de unos dias detalles,2,4,1,0,https://twitter.com/visionmty1/status/1803913492908445884#m,"['https://pbs.twimg.com/media/GQjJsZfXIAAREAm.jpg', 'https://pbs.twimg.com/media/GQjJwOdWYAAwEYn.jpg', 'https://pbs.twimg.com/media/GQjJwOoWMAABM97.jpg', 'https://pbs.twimg.com/media/GQjJwOzWwAAExVS.jpg']",,,inundación,0.7558260932564735,[],[],[],[],[],[],,-1.1278347233310342
@visionmty1,visionmty,"Jun 20, 2024 · 6:57 PM UTC",se inunda la casa diáfana del sorteo tec la casa del sorteo tec cuyo costo oscila en los millones de pesos se inundó esta mañana tras las fuertes y constantes lluvias registradas en el estado a consecuencia de la tormenta alberto detalles,22,7,2,1,https://twitter.com/visionmty1/status/1803864793666691479#m,,['https://video.twimg.com/ext_tw_video/1803864710250442752/pu/pl/GB1nApZ62NpRP06E.m3u8?tag=12'],,lluvia,-1.558589618653059,[],[],[],[],[],[],,-1.392508713528514
@visionmty1,visionmty,"Jun 10, 2024 · 3:29 PM UTC",atónitos energía contaminación agua para dónde vamos por stibaliz ruizurquijo estamos ante contingencias de todo contaminación agua apagones y la verdad tenemos que cuidar de nosotros mismos columna completa,0,0,0,0,https://twitter.com/visionmty1/status/1800188599843119323#m,['https://pbs.twimg.com/media/GPuN-2QXQAAPtE5.jpg'],,,no se relaciona,0.6402056887745857,[],[],[],[],[],[],,-1.0595697462558746
@visionmty1,visionmty,"Jun 10, 2024 · 2:21 PM UTC",visión política por el visor el bueno el malo y el político de vuelta a la realidad contaminación y crisis de agua no se van no se van columna completa,0,0,0,0,https://twitter.com/visionmty1/status/1800171367624823267#m,['https://pbs.twimg.com/media/GPt-UH6W4AAp8ei.png'],,,eléctrico,-0.9861665517091752,[],[],[],[],[],[],,-0.9849792197346687
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 6:26 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,235,36,14,6,https://twitter.com/LCAlatorre/status/1804219252544880998#m,,,,lluvia,-0.7550448253750801,[],[],[],[],['nuevoleón'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4006149005144835
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:23 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,930,116,28,19,https://twitter.com/LCAlatorre/status/1804173253503602807#m,,,,lluvia,-0.7550448253750801,[],[],[],[],['nuevoleón'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4006149005144835
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:22 PM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del viernes de junio registradas en las estaciones automáticas del ocrb somosconagua,71,13,5,0,https://twitter.com/LCAlatorre/status/1804172967913382150#m,['https://pbs.twimg.com/media/GQm1wNQakAYsMVF.jpg'],,,lluvia,-0.7493128105998039,[],[],[],[],[],[],,-1.2407758302986622
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 12:35 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,1538,228,35,29,https://twitter.com/LCAlatorre/status/1804131100735717819#m,,,,lluvia,-0.7550448253750801,[],[],[],[],['nuevoleón'],"['presa cerro prieto', 'presa el cuchillo']",,-1.4006149005144835
