Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 4:48 AM UTC",foto reaparece adrián marcelo en monterrey tras su salida de la casa de los famosos,no se relaciona,74,3,5,0,https://twitter.com/ABCNoticiasMX/status/1831554995998556223#m,['https://pbs.twimg.com/media/GWr9XSRXEAArDXF.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 3:58 AM UTC",adrián marcelo llegó esta tarde a la sultana del norte y no se presentó a la conferencia de prensa que se tenía planeada en cdmx a pesar de haberse comprometido a dar declaraciones,no se relaciona,45,6,4,0,https://twitter.com/ABCNoticiasMX/status/1831542366009766094#m,,['https://video.twimg.com/ext_tw_video/1831542307687919617/pu/pl/Lqy5rcy94KKfrUFJ.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 3:24 AM UTC",deportes messi y cr fuera de los nominados del balón de oro por primera vez en los últimos años no están presentes entre los nominados cristiano ronaldo y lionel messi,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831533738733301819#m,['https://pbs.twimg.com/media/GWrqONBWQAA2TFJ.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 3:13 AM UTC",nacional aseguran que paro de labores en la suprema corte por reforma judicial es simbólico josé francisco reyna ochoa secretario de estudio y cuenta de la scjn aseguró que el acceso sólo fue restringido al público en general,eléctrico,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831531192044163496#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 3:05 AM UTC",entérate adrián marcelo regresó a monterrey y no estará en futuras emisiones como panelista en la casa de los famosos méxico,no se relaciona,135,5,14,1,https://twitter.com/ABCNoticiasMX/status/1831528981037764631#m,['https://pbs.twimg.com/media/GWrl03oWQAAgZSI.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:55 AM UTC",todo continúa con normalidad el gobernador de nuevo león samuel garcía aclara que no hay paro de labores a causa de las lluvias tal y como se ha estado difundido en redes sociales con un video antiguo,lluvia,3,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831526601491694060#m,,['https://video.twimg.com/ext_tw_video/1831526480079167488/pu/pl/SyWsFdz8E6uB-BXW.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:37 AM UTC",entérate un gimnasio ubicado en san nicolás de los garza colocó imágenes de gala montes en los sacos de boxeo del gimnasio este acto fue ampliamente criticado en las redes sociales,no se relaciona,36,6,4,0,https://twitter.com/ABCNoticiasMX/status/1831521982464102780#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:30 AM UTC",entérate piden ante el congreso local reparar socavón de más de cm en san pedro garza garcía de acuerdo con diputados del pan el socavón está ubicado en la calle uxmal sobre la avenida gómez morín,no se relaciona,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831520335738359939#m,['https://pbs.twimg.com/media/GWrdq_3WIAAkcH4.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:24 AM UTC",local aseguran que hambre cero redujo en un la pobreza extrema en nuevo león martha herrera secretaria de igualdad e inclusión dijo que también se ha logrado la reducción en un por ciento de la pobreza en nuevo león,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831518772638671274#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:11 AM UTC",entérate no puedes abrir la banca hsbc usuarios reportan fallas,eléctrico,13,3,0,0,https://twitter.com/ABCNoticiasMX/status/1831515497013137661#m,['https://pbs.twimg.com/media/GWrZn_PWMAAzRaH.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 2:00 AM UTC",show esto dijo televisa univision tras la salida de adrián marcelo de lcdlf la compañía de televisión hispana lanzó un comunicado donde se expresaron tras la polémica de anoche en la casa de los famosos,no se relaciona,3,0,2,0,https://twitter.com/ABCNoticiasMX/status/1831512694559515029#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 1:47 AM UTC",local ante lluvias abren compuertas de las presas el cuchillo y la boca en nuevo león la conagua también informó que se aumentaría el nivel de desfogue de la presa cerro prieto,lluvia,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831509487892451587#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 1:16 AM UTC",entérate adrián marcelo pierde cédula profesional como psicólogo por la uanl la cédula profesional de adrián marcelo no aparece en el registro nacional de profesionistas del gobierno de méxico,no se relaciona,74,7,35,3,https://twitter.com/ABCNoticiasMX/status/1831501668426641525#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 1:05 AM UTC",entérate habrá clases el martes de octubre por la toma de posesión de claudia sheinbaum esto es lo que sabemos,no se relaciona,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831498853931241662#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 5, 2024 · 12:05 AM UTC",el rescate de las personas atrapadas en el río santa catarina tuvo lugar en el cruce de avenida constitución y el puente pedro martínez por parte de elementos de pcnuevoleon,no se relaciona,3,0,1,0,https://twitter.com/ABCNoticiasMX/status/1831483782182138316#m,,['https://video.twimg.com/ext_tw_video/1831483636178128896/pu/pl/kesuy_fL-bc5clq5.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:53 PM UTC",entérate alumnos de facdyc de la uanl protestan contra la reforma judicial de amlo,no se relaciona,83,35,0,5,https://twitter.com/ABCNoticiasMX/status/1831480785184137448#m,,['https://video.twimg.com/ext_tw_video/1831480656150269952/pu/pl/wK2at5Ab_CkbpoUZ.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:42 PM UTC",vehículo queda varado en inundación provocada por las fuertes lluvias y cierran el paso de la avenida aaron sáenz en el municipio de monterrey,inundación,5,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831477993056956677#m,,['https://video.twimg.com/ext_tw_video/1831477965458149376/pu/pl/PvLpVa9Cf2ic0eft.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:30 PM UTC",atención rescatan a personas en el lecho del río santa catarina en monterrey el rescate tuvo lugar en el cruce de avenida constitución y el puente pedro martínez en la colonia centro,no se relaciona,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831475049158865103#m,['https://pbs.twimg.com/media/GWq0yMsXoAAW2J0.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:23 PM UTC",la caída del cristal así como el impacto del agua en el techo dejaron un saldo preliminar de cinco personas lesionadas tras colapsar techo de centro comercial en san pedro,no se relaciona,36,4,6,0,https://twitter.com/ABCNoticiasMX/status/1831473091706548662#m,,['https://video.twimg.com/ext_tw_video/1831473047263436800/pu/pl/Mk9VIw_8w-PZQrzC.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 11:16 PM UTC",local congreso de nl defenderá a oficial mayor ante denuncia de mc por voto doble,no se relaciona,3,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831471504854597902#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 10:50 PM UTC",últimahora las intensas lluvias que pegaron este miércoles al municipio de san pedro garza garcía nuevo león terminaron por tumbar una estructura del techo de una plaza comercial,lluvia,2,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831464961111159197#m,,['https://video.twimg.com/ext_tw_video/1831464654909952000/pu/pl/92HsUhuV2oLZZ1zL.m3u8?tag=12'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 10:35 PM UTC",entérate beso de manuel de la o alerta sobre enfermedad transmitida al tener este tipo de besos,no se relaciona,2,2,1,0,https://twitter.com/ABCNoticiasMX/status/1831461040732901777#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 10:24 PM UTC",varios puntos en la ciudad se ven afectados por inundaciones como en el paso al parque canoas y colinas del valle en san pedro maneje con precaución,no se relaciona,20,4,0,0,https://twitter.com/ABCNoticiasMX/status/1831458275730272638#m,,['https://video.twimg.com/ext_tw_video/1831458182163484672/pu/pl/xwsL1xLe2TLFLVrL.m3u8?tag=12&v=39a'],
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:58 PM UTC",show shakira acusa a la agencia tributaria española de machismo en noviembre del la artista llegó a un acuerdo con la hacienda española quien la acusó por la presunta evasión de millones de euros,no se relaciona,2,1,1,0,https://twitter.com/ABCNoticiasMX/status/1831451726299418880#m,['https://pbs.twimg.com/media/GWqfICmXMAAAZRB.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:46 PM UTC",atención intensa lluvia afecta la vialidad en monterrey y su área metropolitana la fuerte lluvia hizo su aparición en el municipio de san pedro garza garcía,lluvia,6,1,0,0,https://twitter.com/ABCNoticiasMX/status/1831448770250437012#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:33 PM UTC",entérate ventaneando pide donación plaquetas de sangre para daniel bisogno el conductor de espectáculos podría ser sometido a su trasplante de hígado pronto,no se relaciona,5,0,3,1,https://twitter.com/ABCNoticiasMX/status/1831445512048013370#m,['https://pbs.twimg.com/media/GWqYHqiWgAAYkDn.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:22 PM UTC",local gobierno de santa catarina entregará mil despensas a grupos prioritarios el gobernador de santa catarina proporcionará mil despensas enfocándose en adultos mayores y personas discapacitadas,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831442766766968957#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:10 PM UTC",entérate qué hacer si no he recibido mi incentivo de pesos mensuales para el metro la diputada rocío montalvo recordó que el programa de apoyo está calculado a concluir a finales del año,no se relaciona,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831439628026703887#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 9:00 PM UTC",show ricardo salinas sugiere a adrián marcelo en la academia para levantar rating el dueño de tv azteca ricardo salinas pliego ha propuesto la contratación del youtuber tras la polémica salida del regiomontano la casa de los famosos méxico,no se relaciona,9,0,1,0,https://twitter.com/ABCNoticiasMX/status/1831437187826749684#m,['https://pbs.twimg.com/media/GWqR_KCXAAAOKTT.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 8:48 PM UTC",local congreso de nuevo león clausura sesión por falta de quórum la primera semana de sesiones ordinarias en el congreso de nuevo león fue improductiva,no se relaciona,1,1,0,0,https://twitter.com/ABCNoticiasMX/status/1831434300845416768#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 8:38 PM UTC",atención perdiste tus placas por la lluvia crean grupo en facebook para encontrarlas decenas de conductores han reportado la pérdida de sus placas vehiculares tras las recientes lluvias e inundaciones,lluvia,3,1,1,0,https://twitter.com/ABCNoticiasMX/status/1831431619149976057#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 8:18 PM UTC",show lloramos la mole revela detalles de su charla con adrián marcelo el conductor regiomontano salió de la casa de los famosos luego de una pelea con arath de la torre y gala montes,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831426615982838142#m,['https://pbs.twimg.com/media/GWqImWKXIAAzXzR.jpg'],,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 8:00 PM UTC",entérate tigre siberiano se escapa de zoológico en reynosa y causa pánico las autoridades han montado un operativo para dar con el animal y evitar riesgos a la población,no se relaciona,1,1,0,0,https://twitter.com/ABCNoticiasMX/status/1831422209547722767#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 7:39 PM UTC",show esta es la multa que pagaría adrián marcelo por abandonar la casa de los famosos el regiomontano recibirá una multa económica por incumplir el contrato y renunciar al reality show,no se relaciona,7,0,3,0,https://twitter.com/ABCNoticiasMX/status/1831416793723978202#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 7:30 PM UTC",nacional claudia sheinbaum felicita a diputados por aprobación de la reforma judicial la presidenta electa expresó que con la reforma méxico será más próspero y democrático,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831414508004503694#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 7:15 PM UTC",atención conductora pierde el control y cae al lecho del río santa catarina la mujer se encuentra bien y no requirió ser trasladada a un hospital por lo que todo quedó en un susto y daños materiales en su auto,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831410660808515857#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 7:11 PM UTC",entérate en esta administración aplicaremos la ley con toda la fuerza josé luis kuri el próximo secretario de seguridad en san pedro señaló que agarrará al toro por los cuernos,no se relaciona,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831409864456982788#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 6:58 PM UTC",show galilea montijo rompe el silencio sobre la salida de adrián marcelo la conductora de televisión aseguró que el reality de la casa de los famosos continúa pese a los patrocinadores que se fueron,no se relaciona,0,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831406587979952452#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Sep 4, 2024 · 6:47 PM UTC",entérate ya no es mi amigo es mi adversario amlo a ciro gómez leyva el mandatario aseguró que los amigos del periodista son felipe calderón expresidente o genaro garcía luna exsecretario de seguridad,no se relaciona,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1831403617615757406#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Feb 25, 2020 · 3:03 PM UTC",hola gracias por visitar nuestro perfil te invitamos a darnos follow y dar like a este tuit para saber que nos visitaste abrazos,no se relaciona,1338,110,55,4,https://twitter.com/AsiEsMonterrey/status/1232320264639262720#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 2:58 PM UTC",las dos carreteras que cruzan el municipio de escobedo la estatal y la federal las tienen hechas cagada,no se relaciona,4,0,2,0,https://twitter.com/AsiEsMonterrey/status/1831708541155209284#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 2:27 PM UTC",leyenda,no se relaciona,6,0,0,0,https://twitter.com/AsiEsMonterrey/status/1831700809261658576#m,,,
@RGZZC,Robbie,"Sep 5, 2024 · 2:25 PM UTC",ojala compadre para ir a monterrey e invitar a comer a toda la family con dolaritos,no se relaciona,0,1,0,0,https://twitter.com/RGZZC/status/1831700189603676624#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 2:21 PM UTC",ojalá el el dólar llegue a para que en diciembre andemos puro conocido en laredo comprando las cosas de navidad sirve que la caseta de sabinas no se pone hasta la cola,no se relaciona,6,1,4,0,https://twitter.com/AsiEsMonterrey/status/1831699089622241669#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 2:07 PM UTC",amloalhuya,no se relaciona,0,0,0,0,https://twitter.com/AsiEsMonterrey/status/1831695569749754317#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 1:46 PM UTC",buenos días enhorabuena para todos los que esperan transferencias de estados unidos para méxico yupi,no se relaciona,44,4,6,1,https://twitter.com/AsiEsMonterrey/status/1831690469513842994#m,['https://pbs.twimg.com/media/GWt4xfeWIAATaRJ.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 5, 2024 · 12:38 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,92,16,8,1,https://twitter.com/LCAlatorre/status/1831673377599217707#m,"['https://pbs.twimg.com/media/GWtpOq-W0AAcsTH.jpg', 'https://pbs.twimg.com/media/GWtpOpjWsAA4R-b.jpg']",,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:49 PM UTC",y te aseguro que van a salir con la mamada que no son obras del municipio pero la vialidad y el bienestar de los ciudadanos si es responsabilidad del municipio por eso los escobexenses votaron por un gobierno del bienestar de morena,problema vial,0,0,2,0,https://twitter.com/AsiEsMonterrey/status/1831675979460440485#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:15 PM UTC",si mas tarde se preguntan por qué el desmadre diario en la incorporación av sendero por la carretera a laredo de norte a sur es porque el municipio de gobescobedo tiene abandonada obras en el drenaje pluvial que obstruyen un carril donde aparte es parada de camiones y cruce peatonal un desmadre,problema vial,11,1,2,0,https://twitter.com/AsiEsMonterrey/status/1831667549060428084#m,,['https://video.twimg.com/amplify_video/1831667470270369792/pl/hXhsl-po_zb8Kt0c.m3u8?tag=16'],
@AsiEsMonterrey,Así Es Monterrey,"Sep 3, 2024 · 1:56 PM UTC",hijos de la porrónga,no se relaciona,54,12,6,0,https://twitter.com/AsiEsMonterrey/status/1830968197115445291#m,['https://pbs.twimg.com/media/GWjn3v7W8AAMlmK.jpg'],,
@danilouanl,Danilo Domínguez,"Sep 5, 2024 · 2:25 AM UTC",méxico de la democracia disfuncional al autoritarismo electoral asiesmonterrey anclaran salvadorborre,no se relaciona,0,1,0,0,https://twitter.com/danilouanl/status/1831518894541959330#m,,,
@josuegonzaleztv,Josué González,"Sep 3, 2024 · 12:38 AM UTC",minutos de lluvia y años de gobierno de cristinadiazs señora alcaldesa de verdad no siente pena de no haber hecho algo importante en años de gobierno duerme bien o tiene remordimientos por haber fracasado guadalupe,lluvia,76,26,21,2,https://twitter.com/josuegonzaleztv/status/1830767302528438573#m,,,
@karlylawyer,Karly ♰,"Sep 4, 2024 · 4:29 PM UTC",no tienen idea de lo que duele porque ni conocen la carrera judicial no saben cuantos años de estudios exámenes trabajos mudanzas familia y amigos perdidos todo lo que vivimos y sacrificamos los abogados para escalar en ella nos metieron en la cabeza que si éramos muy estudiosos y trabajadores llegaríamos lejos para que ahora nos digan que nuestros estudios valen madres que lo único que se necesitará es ser compadres de los políticos de morena para aparecer en una boleta están destruyendo nuestras carreras,no se relaciona,17561,3168,1705,238,https://twitter.com/karlylawyer/status/1831368970261123098#m,,,
@Javier_Alatorre,Javier Alatorre,"Sep 4, 2024 · 8:39 PM UTC",hace años hugo chávez entonces líder del movimiento de la quinta república inició con el descrédito del poder judicial de venezuela hasta ponerlo de rodillas esta noche en hechos una entrevista con maría corina machado líder opositora venezolana,no se relaciona,11466,5234,575,164,https://twitter.com/Javier_Alatorre/status/1831431857449410713#m,,['https://video.twimg.com/ext_tw_video/1831404951118954496/pu/pl/9jVoHlwHQPbXzj0S.m3u8?tag=12&v=0c6'],
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:35 AM UTC",pero pero,no se relaciona,3,0,1,0,https://twitter.com/AsiEsMonterrey/status/1831491304641196246#m,,,
@abimaelsalas,Abimael Salas Garza,"Sep 4, 2024 · 9:13 PM UTC",cumulonimbus comenzando a descargar lluvia fuerte en guadalupenl juáreznl y santacatarinanl otros cumulonimbus en formación sobre la ciudad se ubican al sur de la ciudad precaución mie horas,lluvia,218,19,8,3,https://twitter.com/abimaelsalas/status/1831440502128046265#m,"['https://pbs.twimg.com/media/GWqVbciW4AIpZ9S.jpg', 'https://pbs.twimg.com/media/GWqVbkXXkAAIJ_Z.jpg']",,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 9:12 PM UTC",ya llegó lautaro,no se relaciona,2,1,2,0,https://twitter.com/AsiEsMonterrey/status/1831440150062379507#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 8:21 PM UTC",apoco está tan viejita,no se relaciona,8,0,1,0,https://twitter.com/AsiEsMonterrey/status/1831427456018084061#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 2:49 PM UTC",pues mentira no es no es mentira tan como que te sigues enganchando,no se relaciona,0,0,0,1,https://twitter.com/AsiEsMonterrey/status/1831343941754462546#m,,,
@DiegoArmaMedina,Diego Armando Medina ✋🏻,"Sep 4, 2024 · 2:09 PM UTC",totalmente de acuerdo,no se relaciona,3,1,0,0,https://twitter.com/DiegoArmaMedina/status/1831333813634703434#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 2:35 PM UTC",gasamil jajjaa pero si si tiene relación,no se relaciona,7,1,0,0,https://twitter.com/AsiEsMonterrey/status/1831340342924480735#m,,,
@SoySimpsonito,Simpsonito,"Sep 4, 2024 · 1:20 PM UTC",milhouse viste lo que pasó en la madrugada oh sí algo terrible,no se relaciona,3313,756,24,58,https://twitter.com/SoySimpsonito/status/1831321505575399527#m,['https://pbs.twimg.com/media/GWopMzNboAAVIYL.jpg'],,
@lopezdoriga,Joaquín López-Dóriga,"Sep 4, 2024 · 12:40 PM UTC",el embajador ken salazar rompió la figura diplomática inventada por ysq llamada pausa y dijo que la aprobación de la reforma al poder judicial podría dañar las relaciones entre méxico y eeuu veremos la respuesta desde palacio en unos minutos,no se relaciona,2084,769,163,15,https://twitter.com/lopezdoriga/status/1831311247947493672#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 1:56 PM UTC",ya me tienen hasta el culo con la mentada casa,no se relaciona,46,3,13,0,https://twitter.com/AsiEsMonterrey/status/1831330406135693395#m,,,
@davidcanalesmtz,David Canales Mtz,"Sep 4, 2024 · 1:39 PM UTC",nuestea ruta del olvido es parte de la oferta de recorridos culturales costumbres del monterrey y del noreste que se nos va aquí en una cantina de tradición cual es,no se relaciona,7,2,1,0,https://twitter.com/davidcanalesmtz/status/1831326277426663911#m,['https://pbs.twimg.com/media/GWotiosasAAM8XK.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 4, 2024 · 12:39 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,141,25,8,2,https://twitter.com/LCAlatorre/status/1831311180490555583#m,"['https://pbs.twimg.com/media/GWof0CwWUAAXTCD.jpg', 'https://pbs.twimg.com/media/GWofzxaWAAAGA61.jpg']",,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 11:45 AM UTC",excelente ya solo falta ganar en la cancha,no se relaciona,4,1,1,1,https://twitter.com/AsiEsMonterrey/status/1831297453955362824#m,,,
@SoyJairRamos,Jair Ramos,"Sep 4, 2024 · 7:22 AM UTC",los desodorantes de rexonamx están bien culeros y en monterrey somos pura nieve de la heladossultana no se preocupen holandamx,no se relaciona,7963,634,410,54,https://twitter.com/SoyJairRamos/status/1831231295952728571#m,,,
@duran_monero,MoneroDuran/קריקטוריסט דוראן,"Sep 4, 2024 · 6:09 AM UTC",inundado fidel velazquez a la altura de rodrigo gómez horrible moneromojado rayelizalder joluisgarcia joeresendez asiesmonterrey regiomtynl mtyleones,no se relaciona,2,1,0,0,https://twitter.com/duran_monero/status/1831212960473059522#m,,['https://video.twimg.com/ext_tw_video/1831212930374713344/pu/pl/wf2uD8YO9SAsmdxd.m3u8?tag=12'],
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 4:14 AM UTC",jajjajaja locales viva el sueño internacional,no se relaciona,0,0,1,0,https://twitter.com/AsiEsMonterrey/status/1831184140114235394#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 3:49 AM UTC",habló de torneo internacionales,no se relaciona,0,0,1,0,https://twitter.com/AsiEsMonterrey/status/1831177646840975577#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 4, 2024 · 3:25 AM UTC",,no se relaciona,16,1,0,0,https://twitter.com/AsiEsMonterrey/status/1831171777617068476#m,,,
@LuisValLe_A,@LuisValLe,"Sep 3, 2024 · 9:53 PM UTC",esta noche en hechos vamos a adelantar la navidad,no se relaciona,2174,202,9,7,https://twitter.com/LuisValLe_A/status/1831088086048252108#m,['https://pbs.twimg.com/media/GWlU0c8aIAA6x18.png'],,
@maricelfreire,Maricel Freire,"Sep 3, 2024 · 3:05 PM UTC",vergüenza que sólo los hombres accedan a estos trabajos acso nosotras no somos capaces exijo igualdad de mujeres en estos trabajos por una igualdad real abajo el heteropatriarcado,no se relaciona,22752,2953,3962,404,https://twitter.com/maricelfreire/status/1830985523810447432#m,,['https://video.twimg.com/ext_tw_video/1830985093134856192/pu/pl/596tDNQvwTdtsTUJ.m3u8?tag=12'],
@guffocaballero,Guffo,"Sep 4, 2024 · 1:57 AM UTC",si buscan una cantina detenida en el tiempo el salón pezina que sobrevive en la colonia obrera desde hace años es la opción la mayoría de las cantinas de monterrey ya se convirtieron o en restaurantes o en antros ruidosos pero el salón pezina se apega a los tradicionales códigos cantineros de antaño ésos que dictan que dichos recintos deben permanecer como lugares tranquilos a los que se va a platicar y a comer bien con los amigos y ahora también con las amigas ese código de puros hombres sí lo rompieron dos de las hijas del finado don julián pezina son quienes ahora están al mando del legado de su padre y mantienen viva también su obsesión por el orden la limpieza y la excelencia en el servicio no les digo más porque traigo un chingo de jale jaja pero no quería deja pasar tanto tiempo sin una crónica cantinera prometo volver con más recomendaciones pronto salud y saludos,no se relaciona,1096,128,45,4,https://twitter.com/guffocaballero/status/1831149563253551540#m,"['https://pbs.twimg.com/media/GWmMpKwWUAAhi7D.jpg', 'https://pbs.twimg.com/media/GWmMpodXoAEbh25.jpg', 'https://pbs.twimg.com/media/GWmMptNWsAAr_nh.jpg', 'https://pbs.twimg.com/media/GWmMqOWXoAANU5l.jpg']",,
@danilouanl,Danilo Domínguez,"Sep 4, 2024 · 2:22 AM UTC",va méxico hacia un régimen comunista aquí te comparto mi opinión asiesmonterrey anclaran salvadorborre,no se relaciona,0,1,0,0,https://twitter.com/danilouanl/status/1831155743715668416#m,,,
@AnaGarcia031204,Ana,"Sep 3, 2024 · 10:53 PM UTC",nuestro hermoso estado de nuevo león,no se relaciona,678,61,5,1,https://twitter.com/AnaGarcia031204/status/1831103353943662904#m,['https://pbs.twimg.com/media/GWliyvpa8AA3jPz.jpg'],,
@German_Irons,German,"Sep 3, 2024 · 9:48 PM UTC",en escobedo plaza bella super fuerte abimaelsalas davidfaz,no se relaciona,135,16,0,0,https://twitter.com/German_Irons/status/1831086927887704248#m,,['https://video.twimg.com/ext_tw_video/1831086863177654272/pu/pl/1f4pRfMr3sKUOGk-.m3u8?tag=12&v=194'],
@panchotkts,Francisco Villa,"Sep 3, 2024 · 10:38 PM UTC",abimaelsalas mauromoralesmtz se desborda arroyo interior de la colonia valle azul en apodaca,inundación,209,42,4,0,https://twitter.com/panchotkts/status/1831099512041201850#m,,['https://video.twimg.com/ext_tw_video/1831099448912482304/pu/pl/GcG_rbYFdlXWx6vV.m3u8?tag=12'],
@AsiEsMonterrey,Así Es Monterrey,"Sep 3, 2024 · 11:01 PM UTC",los de sams club siempre,no se relaciona,65,6,4,3,https://twitter.com/AsiEsMonterrey/status/1831105285810708893#m,,['https://video.twimg.com/amplify_video/1830995476713238528/pl/SG4q3oqVp2u5fOmj.m3u8?tag=16&v=da6'],
@Jerome_98,Jerome,"Sep 3, 2024 · 6:14 PM UTC",,no se relaciona,1,1,0,0,https://twitter.com/Jerome_98/status/1831032990987940290#m,,,
