Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje
@BomberosNL,Bomberos de Nuevo León,"May 7, 2024 · 11:29 PM UTC",prevenir incendios en terrenos baldíos es crucial para evitar daños a la propiedad proteger el medio ambiente y garantizar la seguridad de las personas una de las principales causas de incendios en terrenos baldíos es la acumulación de basura y desechos prevenir es proteger,incendio,7,1,0,0,https://twitter.com/BomberosNL/status/1787988126641557561#m,"['https://pbs.twimg.com/media/GNA1nbLWgAAdyxb.jpg', 'https://pbs.twimg.com/media/GNA1oJ0X0AAyNzp.jpg']",,,0.791981936
@PorvenirMx,El Porvenir MX,"May 6, 2024 · 3:26 PM UTC",seguridad el incendio de un domicilio en la colonia caracol movilizó a elementos de bomberosnl y pcnuevoleon y municipal sin que se reportaran lesionados alrededor de las horas del domingo se registraron los hechos en el cruce de las calles morelos y da zona al sur de monterrey mtyfollow,incendio,3,2,0,0,https://twitter.com/PorvenirMx/status/1787504180921315743#m,"['https://pbs.twimg.com/media/GM59VsRWoAA6f3V.jpg', 'https://pbs.twimg.com/media/GM59YCwWcAAzo4s.jpg', 'https://pbs.twimg.com/media/GM59ZqnXgAAJVAb.jpg', 'https://pbs.twimg.com/media/GM59amNXYAEE_E3.jpg']",,,-0.972859323
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 16, 2023 · 9:41 PM UTC",buenas tardes bomberos nl estaciones y atienden reporte de incendio en el río santa catarina lo anterior a la altura de la av pino suárez propagándose al pte se trabaja en coordinación con pcmty pcnuevoleon medioambientenl israelmendez,incendio,26,9,1,3,https://twitter.com/saz2000/status/1691928080997097978#m,,['https://video.twimg.com/ext_tw_video/1691928043965579264/pu/pl/y7MkldKrXF-tbJvF.m3u8?tag=12'],,0.409297645
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 17, 2023 · 1:10 AM UTC",estación n de bomberos nl atendiendo reporte de incendio en lote baldío regio parque industrial apodaca nl,incendio,16,5,0,0,https://twitter.com/saz2000/status/1691980740651540527#m,,['https://video.twimg.com/ext_tw_video/1691980703406096384/pu/pl/vu5W62lpiS-TWECx.m3u8?tag=12'],,-0.284261167
@saz2000,Alejandro Zuñiga/Bomberos NL,"Sep 5, 2024 · 10:59 PM UTC",buenas tardes bomberos nl estación central atiende reporte de incendio en local abandonado en la av colón y américa zona centro de monterrey nl,incendio,6,0,0,0,https://twitter.com/saz2000/status/1831829560964563200#m,,['https://video.twimg.com/ext_tw_video/1831829519042322432/pu/pl/Zh0CYSN-ig8yYkfJ.m3u8?tag=12'],,-0.951255083
@saz2000,Alejandro Zuñiga/Bomberos NL,"Sep 5, 2024 · 6:10 PM UTC",buen día bomberos nl estación n atiende reporte de accidente vial en estacionamiento del centro comercial pueblo serena carretera nacional monterrey nl,problema vial,21,6,0,0,https://twitter.com/saz2000/status/1831756760077709797#m,['https://pbs.twimg.com/media/GWu1EAbWAAA-tvs.jpg'],,,-0.61776638
@saz2000,Alejandro Zuñiga/Bomberos NL,"Sep 5, 2024 · 6:04 PM UTC",buen día bomberos nl estación n en coordinación con sanpedro atendemos reporte de incendio en vehículo conato en la colonia veredalta spgg nl,incendio,6,1,0,1,https://twitter.com/saz2000/status/1831755282248298962#m,,['https://video.twimg.com/ext_tw_video/1831755269916758016/pu/pl/gLgydHeYV4pcKoO3.m3u8?tag=12'],,0.656730413
@DarkKnightMty,DarkKnightMty,"Aug 30, 2024 · 12:36 PM UTC",monterrey ciudad de vialidades atoradas reducciones de carriles obras públicas sin estudios de impacto falta de cultura vial autoridades corruptas y ausentes y de pilón el tráfico pesado poniendo la cereza del pastel nuevoleón,problema vial,207,71,22,1,https://twitter.com/DarkKnightMty/status/1829498408505167912#m,['https://pbs.twimg.com/media/GWOvG0tWQAAA9U9.jpg'],,,-1.550320745
@DarkKnightMty,DarkKnightMty,"Aug 30, 2024 · 12:23 PM UTC",las reducciones de carriles que ha hecho la administración de colosie el diverse por todo monterrey funcionan perfectamente los lunes de a de la mañana nuevoleón,problema vial,165,39,28,4,https://twitter.com/DarkKnightMty/status/1829495117859651704#m,['https://pbs.twimg.com/media/GWOsHOFWwAAWNK2.jpg'],,,1.638224959
@ElRorschach1,El Rorschach,"Aug 15, 2024 · 2:00 PM UTC",video captan momento donde auto hyundai con placas rubb le choca y se da a la fuga entre el tráfico en vasconcelos entre avgómez morín y avricardo margain en san pedro garza garcía compartan para dar con este cobarde spgg realpolitiknl magssp darkknightmty quepasaensn yadithvaldez dreyesmty anclaran perlamtzch rayelizalder victormtzlucio luispaduainfo lopezdoriga carlossanchezmx cesarmty judithmedrano loquepasaennl porfirioibarra,problema vial,246,157,35,1,https://twitter.com/ElRorschach1/status/1824083828438417873#m,,['https://video.twimg.com/ext_tw_video/1824083538997805056/pu/pl/r1z4un6f5ygrXeEY.m3u8?tag=12'],,-0.313156009
@DarkKnightMty,DarkKnightMty,"Aug 11, 2024 · 4:39 AM UTC",alerta montachoques en colonias de monterrey los montachoques con nuevo modus operandi actuan ahora al interior de las colonias de monterrey para agarrar a sus víctimas en lugares solos o a modo para la extorsión cuídense y difundan spgg nuevoleon,problema vial,124,76,5,2,https://twitter.com/DarkKnightMty/status/1822493025165021357#m,['https://pbs.twimg.com/media/GUrLvz_XEAAd7rO.jpg'],,,0.886111736
@DarkKnightMty,DarkKnightMty,"Jul 31, 2024 · 12:36 PM UTC",monta atropellos las ratas no descansan y de montachoques en las calles y en los supermercados ahora ya hay monta atropellos cuídense de esta nueva modalidad de extorsión que reportan en redes sociales se les ha visto operar en guadalupe nuevoleon ojo monterrey,problema vial,249,202,15,8,https://twitter.com/DarkKnightMty/status/1818626849276051737#m,"['https://pbs.twimg.com/media/GT0PelWW0AA6HgE.jpg', 'https://pbs.twimg.com/media/GT0Pes3W8AEp2mJ.jpg', 'https://pbs.twimg.com/media/GT0Pe4BWQAMQDDA.jpg']",,,-1.500573277
@911SanPedro,Rescate 911 San Pedro,"Sep 6, 2024 · 3:00 PM UTC",precaucion sobre la av morones prieto otepte y benito juárez unidades atienden el reporte de un accidente vial tipo estrellamiento con personas lesionadas spgg pcsp,problema vial,2,2,0,0,https://twitter.com/911SanPedro/status/1832071257044508770#m,['https://pbs.twimg.com/media/GWzTGYsXUAEELur.jpg'],,,-1.234493971
@911SanPedro,Rescate 911 San Pedro,"Sep 4, 2024 · 2:13 PM UTC",precaución sobre la calle plutarco elías calles y laredo se realiza cierre vial debido una alcantarilla abierta y material que quedó sobre la vialidad debido a las lluvias spgg pcsp,lluvia,18,8,0,1,https://twitter.com/911SanPedro/status/1831334847677136966#m,['https://pbs.twimg.com/media/GWo1VsTW0AAbyC1.jpg'],,,-1.093391657
@911SanPedro,Rescate 911 San Pedro,"Aug 27, 2024 · 10:41 PM UTC",tenemos lluvia moderada en distintas zonas del municipio al manejar recuerda respetar el límite de velocidad utilizar el cinturón de seguridad encender las luces principales no cruzar corrientes de agua emergencias san pedro spgg pcsp,lluvia,4,1,0,0,https://twitter.com/911SanPedro/status/1828563523619746091#m,,,,-0.020135239
@Spyro1971,SammyJr,"Sep 6, 2024 · 1:17 PM UTC",yadithvaldez telediariomty asi las pésimas condiciones de la carrmonclova a un costado de prolamsa baches tan grandes que las unidades de transporte se queden atascados o atorados gobescobedo para cuando arreglaran esta vialidad esta en pésimas condiciones,problema vial,7,3,2,0,https://twitter.com/Spyro1971/status/1832045439345938901#m,,['https://video.twimg.com/ext_tw_video/1832045380176900097/pu/pl/7j4WE9D-oZK4MECx.m3u8?tag=12'],,-1.661190152
@yadithvaldez,Yadith Valdez,"Sep 6, 2024 · 1:20 AM UTC",se derrumba estructura de puente vehicular en av morones prieto y jiménez en sanpedro tras intensas lluvias,lluvia,1057,165,65,31,https://twitter.com/yadithvaldez/status/1831865071435468949#m,,['https://video.twimg.com/amplify_video/1831864998286483456/pl/MvH-tK42T_-MnKoh.m3u8?tag=16'],,-1.33503437
@distritoregio,Distrito Regio,"Sep 6, 2024 · 1:16 AM UTC",urgente derrumbe en puente de morones prieto se reporta un derrumbe en una de las paredes del puente de morones prieto específicamente en la altura de la calle jiménez cabe destacar que el puente ya se encontraba cerrado al tráfico debido a deslizamientos previos en la zona,problema vial,6,2,0,2,https://twitter.com/distritoregio/status/1831863992803033508#m,['https://pbs.twimg.com/media/GWwWkamXkAAxZcw.jpg'],,,-1.448885679
@yadithvaldez,Yadith Valdez,"Sep 5, 2024 · 6:47 AM UTC",choca tráiler vs tren en la av cuauhtémoc en santacatarina ocurre en el mismo sitio donde hace años ocurrió la tragedia de la ruta,problema vial,132,11,6,1,https://twitter.com/yadithvaldez/status/1831585040125358307#m,,['https://video.twimg.com/amplify_video/1831584976426463233/pl/MY-A4VSi5w6rlwWL.m3u8?tag=16'],,-0.905586243
@yadithvaldez,Yadith Valdez,"Sep 6, 2024 · 1:20 AM UTC",se derrumba estructura de puente vehicular en av morones prieto y jiménez en sanpedro tras intensas lluvias,lluvia,1058,166,65,31,https://twitter.com/yadithvaldez/status/1831865071435468949#m,,['https://video.twimg.com/amplify_video/1831864998286483456/pl/MvH-tK42T_-MnKoh.m3u8?tag=16'],,-1.33503437
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 5, 2024 · 12:38 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,253,42,11,1,https://twitter.com/LCAlatorre/status/1831673377599217707#m,"['https://pbs.twimg.com/media/GWtpOq-W0AAcsTH.jpg', 'https://pbs.twimg.com/media/GWtpOpjWsAA4R-b.jpg']",,,-0.753571868
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:49 PM UTC",y te aseguro que van a salir con la mamada que no son obras del municipio pero la vialidad y el bienestar de los ciudadanos si es responsabilidad del municipio por eso los escobexenses votaron por un gobierno del bienestar de morena,problema vial,1,0,2,0,https://twitter.com/AsiEsMonterrey/status/1831675979460440485#m,,,,-0.697142005
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 12:15 PM UTC",si mas tarde se preguntan por qué el desmadre diario en la incorporación av sendero por la carretera a laredo de norte a sur es porque el municipio de gobescobedo tiene abandonada obras en el drenaje pluvial que obstruyen un carril donde aparte es parada de camiones y cruce peatonal un desmadre,problema vial,19,2,4,0,https://twitter.com/AsiEsMonterrey/status/1831667549060428084#m,,['https://video.twimg.com/amplify_video/1831667470270369792/pl/hXhsl-po_zb8Kt0c.m3u8?tag=16'],,-0.734022677
@telediariomty,@telediariomty,"Sep 4, 2024 · 11:11 PM UTC",ciudadanos captan la formación de una cascada en el cerro de las mitras a la altura del puente obispo de san pedro por las fuertes lluvias especial,lluvia,795,103,11,0,https://twitter.com/telediariomty/status/1831470191114645952#m,,['https://video.twimg.com/ext_tw_video/1831469719578091520/pu/pl/aCvLVHBAS6J-C-h4.m3u8?tag=12&v=539'],,0.238082647
@abimaelsalas,Abimael Salas Garza,"Sep 4, 2024 · 9:13 PM UTC",cumulonimbus comenzando a descargar lluvia fuerte en guadalupenl juáreznl y santacatarinanl otros cumulonimbus en formación sobre la ciudad se ubican al sur de la ciudad precaución mie horas,lluvia,235,19,8,3,https://twitter.com/abimaelsalas/status/1831440502128046265#m,"['https://pbs.twimg.com/media/GWqVbciW4AIpZ9S.jpg', 'https://pbs.twimg.com/media/GWqVbkXXkAAIJ_Z.jpg']",,,-0.770300031
@GobSanNicolas,Gobierno de San Nicolás,"Sep 5, 2024 · 3:24 PM UTC",pospuesto por lluvia,lluvia,2,0,0,0,https://twitter.com/GobSanNicolas/status/1831714976425238758#m,['https://pbs.twimg.com/media/GWuPEBTXUAAOPxs.jpg'],,,-0.830068111
@GobSanNicolas,Gobierno de San Nicolás,"Sep 5, 2024 · 1:49 PM UTC",precauciones por lluvias comparte estas precauciones con tus vecins si tienes alguna emergencia llama al,lluvia,5,1,2,0,https://twitter.com/GobSanNicolas/status/1831691140589846908#m,['https://pbs.twimg.com/media/GWt5YlRXgAAtzRU.jpg'],,,0.646072388
@PortalElPunto,Portal El Punto,"Sep 5, 2024 · 1:07 AM UTC",premian parroquia de san nicolas tolentino como maravilla histórica del estado gobsannicolas danielcarrillo chaledelafuente mauroguerranl lilyolivaresc nancyolguinsn,problema vial,7,1,0,0,https://twitter.com/PortalElPunto/status/1831499476005269983#m,['https://pbs.twimg.com/media/GWrLEKeXsAADNau.jpg'],,,1.219582319
@MauroMoralesMtz,Mauro Morales,"Sep 4, 2024 · 1:23 PM UTC",muy agradable amanecer en monterrey y su zona metropolitana con buena calidad del aire hoy se espera máxima de con lluvias y tormentas por la tarde zona de inestabilidad baja su potencial ciclónico a mientras se aproxima por el caribe,lluvia,141,7,2,1,https://twitter.com/MauroMoralesMtz/status/1831322284893905117#m,"['https://pbs.twimg.com/media/GWopYi4aEAAqWGk.jpg', 'https://pbs.twimg.com/media/GWopYi6akAAJpyp.jpg', 'https://pbs.twimg.com/media/GWopYi6bgAAsifW.jpg', 'https://pbs.twimg.com/media/GWopYi3asAAu-SA.jpg']",,,1.106964946
@IdentidadNL,Identidad Nuevo León,"Sep 4, 2024 · 11:39 PM UTC",abren compuertas de la boca y el cuchillo aceleran extracción de cerro prieto la captación de agua y el pronóstico de lluvia llevaron a la conaguamx al desfogue de las presas mtyfollow lluvias laboca elcuchillo cerroprieto identidadnlcom,lluvia,1,0,0,0,https://twitter.com/IdentidadNL/status/1831477145501364322#m,,['https://video.twimg.com/ext_tw_video/1831477103075696640/pu/pl/7hzpr997R_hSEL66.m3u8?tag=12'],,-1.089485168
@IdentidadNL,Identidad Nuevo León,"Sep 4, 2024 · 11:33 PM UTC",colapsa techo de cristal en san pedro y lesiona a personas el accidente ocurrió en plazaauriga en san agustín pcnuevoleon mtyfollow identidadnlcom,problema vial,3,0,0,0,https://twitter.com/IdentidadNL/status/1831475602811126252#m,,['https://video.twimg.com/ext_tw_video/1831475553498509312/pu/pl/_ae0q5xaB876JsZf.m3u8?tag=12'],,-1.742687583
@IdentidadNL,Identidad Nuevo León,"Sep 1, 2024 · 9:57 PM UTC",lluvia vuelve a afectar la vialidad en monterrey mtyfollow vialidad lluvias monterrey identidadnlcom,lluvia,1,1,0,0,https://twitter.com/IdentidadNL/status/1830364326009376973#m,,,,-1.153438568
@MtyFollow,MtyFollow®,"Sep 6, 2024 · 3:11 PM UTC",almadre en chihuahua se desplomo un helicóptero que combatía incendios,incendio,0,0,0,0,https://twitter.com/MtyFollow/status/1832074091492229404#m,,['https://video.twimg.com/ext_tw_video/1832073752177229824/pu/pl/-jB-tmgoGBU_Rch5.m3u8?tag=12'],,-1.070065856
@Furia_Tinta,FURIA TINTA ..,"Sep 5, 2024 · 11:30 PM UTC",denuncia anónima a quien corresponda escribo estas líneas con un profundo sentimiento de indignación y desesperanza por la situación que desde hace años ha corroído las entrañas de la comisión federal de electricidad cfe no es posible que una institución tan noble que debería ser un pilar para el desarrollo de nuestro país haya sido sistemáticamente saqueada por aquellos que se han adueñado de su control y de su misión la corrupción en la cfe no es un problema reciente ni aislado está profundamente enraizada en todos los niveles de la organización desde el superintendente pasando por el jefe de sindicato hasta los trabajadores subalternos todos parecen estar involucrados en prácticas que han dañado irreparablemente la reputación de esta empresa han convertido los trámites y la gestión de medidores en un negocio sucio donde los favores los sobornos y el robo son la norma en reynosa la situación es insostenible es de conocimiento público que personajes como iván niño alberto niño gato de niño y picho leal se han aprovechado de sus posiciones dentro de la cfe y el sindicato suterm para beneficiarse de la corrupción se ha llegado al extremo de que los delincuentes compran sus bases laborales utilizando el uniforme de la paraestatal para moverse por toda la ciudad en vehículos oficiales mientras roban energía eléctrica impunemente pero esto no termina aquí los contratistas que trabajan para la cfe están igualmente involucrados en estos actos delictivos empresas como some electricidad industrial bajo la dirección de erick sosa llevan años robando energía eléctrica a gran escala otro ejemplo es rené pacheco quien con su clave omega se ha dedicado a hacer lo mismo estos empresarios amparados por la impunidad han lucrado a costa de la ciudadanía y de la misma cfe destruyendo la confianza en esta institución es urgente que las autoridades intervengan la cfe necesita una limpieza profunda donde los buenos elementos puedan destacar nuevamente y donde el sindicato y la empresa se liberen del yugo de la corrupción no podemos permitir que sigan destruyendo esta institución que pertenece al pueblo mexicano solicitamos de manera enérgica que se realice una auditoría y una investigación exhaustiva para castigar a todos los responsables solo así la cfe podrá renacer como una empresa fuerte transparente y al servicio de la sociedad atentamente trabajadores guardianes de la cfe sutermnacional cfecontigo cfemx manuelbartlett carlosloret azucenau proceso aztecanoticias lopezdoriga reynosa monterrey matamoros reynosafollow riobravo vallehermoso nuevolaredo cdvictoria tampico tamaulipas mexico cdmx guanajuato slp veracruz querétaro sinaloa culiacan tijuana guadalajara sonora sedena gn semar sspgobtam mtyfollow fgrtamps fgrmexico fgjtamconasemx furiatinta thejusticedept dhsgov hsihq vaxtamaulipas,eléctrico,19,7,0,1,https://twitter.com/Furia_Tinta/status/1831837397249880370#m,"['https://pbs.twimg.com/media/GWv-ZSYWMAAjyBP.jpg', 'https://pbs.twimg.com/media/GWv-ZSYXIAAmrHQ.jpg', 'https://pbs.twimg.com/media/GWv-ZShXIAAGbJs.jpg', 'https://pbs.twimg.com/media/GWv-ZguWAAA2uhQ.jpg']",,,-1.510793924
@otrosdatosmx,otrosdatos,"Sep 5, 2024 · 10:15 PM UTC",losdeayotzinapa la serie documental de hbo explora la desaparición de los estudiantes revelando nuevas pruebas y exponiendo las fallas en la investigación oficial un llamado urgente a la justicia en méxico ayotzinapa justicialibre mtyfollow,eléctrico,2,1,0,1,https://twitter.com/otrosdatosmx/status/1831818481664426073#m,,,,0.350802243
@PorvenirMx,El Porvenir MX,"Sep 5, 2024 · 8:07 PM UTC",local i la escuela primaria josé joaquín garcía de la garza sufrió una severa inundación en sus instalaciones por las lluvias recientes en santa catarina cerca de personas entre alumnos y personal docente tuvieron que ser evacuadas del plantel educativo mtyfollow,inundación,2,1,1,0,https://twitter.com/PorvenirMx/status/1831786342436761702#m,,['https://video.twimg.com/amplify_video/1831786259934490624/pl/CEiaZrpa06o-I_Bt.m3u8?tag=16'],,-1.214027882
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 6, 2024 · 12:51 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,78,23,3,0,https://twitter.com/LCAlatorre/status/1832038827881382257#m,"['https://pbs.twimg.com/media/GWy1mlzXEAAJ6y7.jpg', 'https://pbs.twimg.com/media/GWy1mTfWEAAIMZy.jpg']",,,-0.753571868
@revistacodigo21,Jesús Rubén Peña,"Sep 6, 2024 · 2:30 AM UTC",se derrumbó parte del puente vehicular de morones prieto y jiménez san pedro nuevo león colapso fue en rampa ponienteoriente el pretexto de autoridades recientes lluvias pero puente no lleva ni medio año inaugurado por alcalde saliente miguel treviño spgg especial,lluvia,127,53,15,0,https://twitter.com/revistacodigo21/status/1831882658642850075#m,['https://pbs.twimg.com/media/GWwniz7WAAA-kkp.jpg'],,,-1.620366335
@Conagua_OCRB,Conagua OCRB Mty,"Sep 5, 2024 · 4:26 PM UTC",para este jueves continúa la presencia de intervalos de chubascos con lluvias fuertes a muy fuertes en la región de pronóstico las cuales pueden estar acompañadas de actividadeléctrica,lluvia,8,3,0,0,https://twitter.com/Conagua_OCRB/status/1831730534906548482#m,"['https://pbs.twimg.com/media/GWudMELXUAM_yEF.jpg', 'https://pbs.twimg.com/media/GWudMELW4AAWsxM.jpg', 'https://pbs.twimg.com/media/GWudMEJXUAQLzsb.jpg']",,,0.444231153
@PiloMedellin,Porfirio Medellín,"Sep 5, 2024 · 12:39 AM UTC",así se vivió el rescate de dos personas que quedaron atrapadas en el río santa catarina en monterrey tras incrementar la fuerza de la corriente por la intensa lluvia reconocimiento total a los elementos mujeres y hombres de pcmty y pcnuevoleon,lluvia,8,3,0,0,https://twitter.com/PiloMedellin/status/1831492261496103113#m,,['https://video.twimg.com/ext_tw_video/1831492049977090048/pu/pl/ysNr-s97Ho-Q3_Fu.m3u8?tag=12'],,0.706657052
@MauroMoralesMtz,Mauro Morales,"Sep 4, 2024 · 11:02 PM UTC",lluvia y tormenta al sur y sureste de monterrey extreme precauciones y no tome riesgos innecesarios,lluvia,298,21,7,0,https://twitter.com/MauroMoralesMtz/status/1831467857705926812#m,['https://pbs.twimg.com/media/GWquTnWWUAA4sRn.jpg'],,,0.610013008
@abimaelsalas,Abimael Salas Garza,"Sep 4, 2024 · 9:24 PM UTC",a las horas mie sep lluvias fuertes o intensas en todo el sur de la ciudad además tormentas eléctricas hoy según los modelos los mayores acumulados serán en zonas aledañas y sobre las montañas eso incluye santiago y otros municipios precaucion,lluvia,97,13,6,0,https://twitter.com/abimaelsalas/status/1831443176646901944#m,['https://pbs.twimg.com/media/GWqX3MsWsAADwjd.jpg'],,,-0.960113168
@cesarmty,César Cepeda,"Sep 4, 2024 · 2:26 PM UTC",importante el municipio de apodaca fue uno de los más afectados por las lluvias registradas ayer en la zona metropolitana de monterrey nuevoleon,lluvia,43,13,9,7,https://twitter.com/cesarmty/status/1831337958173258047#m,,['https://video.twimg.com/ext_tw_video/1831337683504832512/pu/pl/X_q2QfHaOiDqPVcg.m3u8?tag=12&v=fee'],,0.96034801
@nelvaldez,Nelson Valdez,"Sep 4, 2024 · 12:48 PM UTC",atentos nuevamente por la tarde y noche de hoy es alta la probabilidad de lluvia y tormentas en monterrey y zona metropolitana y vigente también la condición que localmente se den episodios fuertes o muy fuertes sigue vigente el riesgo de inundaciones repentinas,lluvia,611,71,9,1,https://twitter.com/nelvaldez/status/1831313452914368885#m,['https://pbs.twimg.com/media/GWoh1_BagAANBWD.png'],,,0.977109909
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 4, 2024 · 12:39 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,142,25,8,2,https://twitter.com/LCAlatorre/status/1831311180490555583#m,"['https://pbs.twimg.com/media/GWof0CwWUAAXTCD.jpg', 'https://pbs.twimg.com/media/GWofzxaWAAAGA61.jpg']",,,-0.753571868
@municipiodegpe,Municipio de Guadalupe,"Sep 6, 2024 · 2:24 PM UTC",en temporada de lluvia principalmente es importante continuar con las acciones preventivas de lavar tapar tirar y voltear cacharros en casa para evitar la proliferación de mosquitos evitemos la transmisión de enfermedades como el dengue zika y chikungunya guadalupenl,lluvia,0,0,0,0,https://twitter.com/municipiodegpe/status/1832062381599379640#m,['https://pbs.twimg.com/media/GWzLBpHWoAAA8kT.jpg'],,,0.716082573
@municipiodegpe,Municipio de Guadalupe,"Sep 5, 2024 · 10:15 PM UTC",el municipio de guadalupe se une a la pena que embarga a la familia carrillo martínez por el sensible fallecimiento del sr césar carrillo martínez padre del alcalde de gobsannicolas daniel carrillo martínez,problema vial,1,0,1,0,https://twitter.com/municipiodegpe/status/1831818390555783293#m,['https://pbs.twimg.com/media/GWvstVyXsAAUzDt.jpg'],,,0.620046675
@CiudaDanaMtySur,CiudaDanaMtySur,"Jul 15, 2024 · 4:54 AM UTC",carril central bloqueado con grava y alcantarilla abierta frente a heb mcdonalds valle alto mtysur de nte a sur carretera nacional en la lateral cc colosioriojas servpublicosmty mtygob por favor,problema vial,1,0,1,0,https://twitter.com/CiudaDanaMtySur/status/1812712207370596505#m,['https://pbs.twimg.com/media/GSgMIldWEAAyq45.jpg'],,,-1.558360934
@CiudaDanaMtySur,CiudaDanaMtySur,"Jul 15, 2024 · 4:49 AM UTC",cc cfecontigo ayuda por favor zona mtysur,eléctrico,0,0,0,0,https://twitter.com/CiudaDanaMtySur/status/1812711058752045071#m,,,,0.575259447
@cesarmty,César Cepeda,"Jun 21, 2024 · 11:44 PM UTC",todos de pie por favor así luce hoy viernes la cortina rompepicos en el cañón de la huasteca en santa catarina luego de contener el impacto de la tormenta alberto en nuevo león monterrey marioarizpetiktok,lluvia,3404,621,49,40,https://twitter.com/cesarmty/status/1804299406994206959#m,,['https://video.twimg.com/ext_tw_video/1804299016294858752/pu/pl/uIlytwUDSaI6jmZK.m3u8?tag=12&v=f0b'],,-1.284159184
@cesarmty,César Cepeda,"Jun 20, 2024 · 9:40 PM UTC",por cierto alguien ha visto ahora con la tormenta alberto a todos los candidatos y candidatas que hace un mes prometían que harían todo por nuevo león,lluvia,452,68,64,6,https://twitter.com/cesarmty/status/1803905897061847393#m,,,['https://video.twimg.com/tweet_video/GQjC2SzXkAA_ssk.mp4'],-0.534594893
@pc_mty,Protección Civil Monterrey,"Jun 20, 2024 · 11:30 AM UTC",atención cierre vial en avenida morones prieto a la altura del multimodal,problema vial,3318,479,16,16,https://twitter.com/pc_mty/status/1803752265347391939#m,,['https://video.twimg.com/ext_tw_video/1803752213048856576/pu/pl/4ktOUhmf8q3JWkYc.m3u8?tag=12'],,0.69122678
@PC_NuevoLeon,Protección Civil NL,"Jun 8, 2024 · 9:23 PM UTC",monitoreo por lluvias unidades de pcnuevoleon realizan recorridos en la sierra de santiago en localidad san josé de las bosquillas donde al momento se registran lluvias moderada a fuertes con importantes escurrimientos extreme precauciones al conducir,lluvia,313,37,3,0,https://twitter.com/PC_NuevoLeon/status/1799552946083860549#m,,['https://video.twimg.com/ext_tw_video/1799552832569315328/pu/pl/HoXFTJ2WuMwBg4uM.m3u8?tag=12'],,0.058093816
@abimaelsalas,Abimael Salas Garza,"May 27, 2024 · 11:17 PM UTC",extensa zona de tormentas eléctricas en región citrícola lluvia fuerte granizo viento fuerte numerosos rayos nubetierra se aproxima a gran velocidad a monterrey y área metropolitana a menos de una hora de distancia atentos a su evolución precaución lunes pm,lluvia,416,59,26,10,https://twitter.com/abimaelsalas/status/1795232902902436154#m,['https://pbs.twimg.com/media/GOnyz0JWYAAEDW2.jpg'],,,0.487464398
@nelvaldez,Nelson Valdez,"Apr 7, 2024 · 3:19 PM UTC",cómo se experimentará el eclipse en monterrey comienzo del eclipse el eclipse avanza con un del sol ocultado el cielo comienza a verse notablemente mas oscuro las condiciones como temperatura humedad y viento cambian los alrededores empiezan a tornarse grisáceos el comportamiento de animales y plantas comienza a cambiar por menos niveles de luz punto más profundo del eclipse en monterrey con un ocultado el comportamiento de animales y plantas vuelven a la normalidad los alrededores vuelven a su luminosidad normal fin del eclipse con información de frontera espacial eclipsesolar monterrey,eléctrico,2404,665,61,22,https://twitter.com/nelvaldez/status/1776993113703059904#m,,,,-0.320413589
@Cicmty,CIC,"Sep 7, 2024 · 10:54 PM UTC",serviciodeelectricidad sin servicio en paseo virginia y río nazas col jardines roma monterrey vía berthisvaldez cc cfecontigo hhbvy,eléctrico,0,0,0,0,https://twitter.com/Cicmty/status/1832553157433377047#m,,,,-1.523409605
@Cicmty,CIC,"Sep 7, 2024 · 10:41 PM UTC",tráfico denso en carr a reynosa desde av valle del carrizal y hasta rancho santo niño ciénegadeflores vía heliotovalin gncarreteras pfnuevoleon ugvjo,problema vial,1,0,0,0,https://twitter.com/Cicmty/status/1832549809191784637#m,,,,0.448474973
@Cicmty,CIC,"Sep 7, 2024 · 10:20 PM UTC",serviciodeelectricidad sin servicio en cembro entre ceibay haya col los cedros monterrey cc cfecontigo mvpeku,eléctrico,1,0,0,0,https://twitter.com/Cicmty/status/1832544462536634509#m,,,,-1.48239696
