Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Nivel
@pc_mty,Protección Civil Monterrey,"Jun 18, 2024 · 2:11 PM UTC",durante la madrugada atendimos un accidente vial en la avenida constitución en la que participó un camión de carga en el lugar se trabajó derrames y se valoró a las personas implicadas en el accidente,19,2,1,0,https://twitter.com/pc_mty/status/1803068034287829218#m,,['https://video.twimg.com/ext_tw_video/1803068013966401536/pu/pl/Oks5OPznXGJxcw96.m3u8?tag=12'],,2
@pc_mty,Protección Civil Monterrey,"Jun 18, 2024 · 12:07 AM UTC",atendemos reporte de accidente vial en avenida venustiano carranza en la colonia loma larga en el que está involucrado un camión de ruta urbana en el lugar se valoran a las personas involucradas en el accidente,10,3,0,0,https://twitter.com/pc_mty/status/1802855598410649667#m,,['https://video.twimg.com/ext_tw_video/1802855582803578882/pu/pl/t12E9Ya6Fgb3ZkXM.m3u8?tag=12'],,3
@pc_mty,Protección Civil Monterrey,"Jun 17, 2024 · 8:21 PM UTC",atendemos reporte de incendio en negocio en canal aztlán y de la comunicación en la colonia barrio de la industria en el lugar se trabaja en coordinación con bomberos de nuevo león para la sofocación y eliminación de riesgos,6,0,0,0,https://twitter.com/pc_mty/status/1802798774072316175#m,['https://pbs.twimg.com/media/GQTT7ekXEAA4FbD.jpg'],,,2
@pc_mty,Protección Civil Monterrey,"Jun 17, 2024 · 7:32 PM UTC",en este momento nos encontramos atendiendo incendio de vehículo en paseo de los leones y cumbres del sol en el lugar no se reportan lesionados,13,2,0,0,https://twitter.com/pc_mty/status/1802786500699975772#m,['https://pbs.twimg.com/media/GQTIw90WAAA9IlA.jpg'],,,2
@pc_mty,Protección Civil Monterrey,"Jun 17, 2024 · 1:17 PM UTC",nos encontramos atendiendo un accidente vial en la av paseo de los leones y la av sevilla colonia bosques de las cumbres se está trabajando en coordinación con movilidad de monterrey y auxilio vial,31,8,0,1,https://twitter.com/pc_mty/status/1802692127622643817#m,,['https://video.twimg.com/ext_tw_video/1802692112267284480/pu/pl/QBqkIWefDNLAIxh9.m3u8?tag=12'],,2
@rayelizalder,Ray Elizalde,"May 30, 2024 · 11:47 PM UTC",actualización afortunadamente descartan muertes controla protección civil de nuevo león y bomberos de diversas corporaciones incendio en autopista a saltillo señalan hay dos heridos y al momento no reportan fallecidos tras el reporte de un evento carretero donde las,42,10,4,1,https://twitter.com/rayelizalder/status/1796327721582080325#m,,['https://video.twimg.com/amplify_video/1796327650408992768/pl/rWB1hc7Itsv5vzcq.m3u8?tag=14'],,3
@Angel_MedellinN,Angel Medellín Reportero,"Jun 20, 2024 · 7:11 PM UTC",ciudadano graba inundación en la avenida vía tampico y constituyentes de nuevo león arualsanpedrogg juliocesarcano pcnuevoleon rayelizalder tormentaalberto tormentatropicalalberto,33,8,0,1,https://twitter.com/Angel_MedellinN/status/1803868262603853988#m,,['https://video.twimg.com/ext_tw_video/1803868208887402498/pu/pl/UOaIDPeqiGhK3fa7.m3u8?tag=12'],,3
@Angel_MedellinN,Angel Medellín Reportero,"Jun 19, 2024 · 3:34 AM UTC",continúa la movilización en avenida chocolate y libramiento tras accidente de trailer con el tren escobedo accidente nmasmonterrey arualsanpedrogg rayelizalder,5,4,0,0,https://twitter.com/Angel_MedellinN/status/1803270004143485281#m,['https://pbs.twimg.com/media/GQaAgzpXUAAU5oq.jpg'],,,1
@Informativo3651,Informativo365,"Jun 20, 2024 · 3:50 AM UTC",ultimahora se suspende en nl el servicio del metro y transmetro a partir de las del jueves hasta horas del mismo día por condiciones meteorológicas tormentatropical alberto lluvia,6,4,0,0,https://twitter.com/Informativo3651/status/1803636589735686484#m,['https://pbs.twimg.com/media/GQfN67aX0AAK4sZ.jpg'],,,4
@Informativo3651,Informativo365,"May 27, 2024 · 12:46 AM UTC",infórmate tras calor infernal de en la zona metropolitana de monterrey cae lluvia y granizo,14,3,0,0,https://twitter.com/Informativo3651/status/1794892904445710785#m,,['https://video.twimg.com/ext_tw_video/1794892792549777408/pu/pl/eH7aMdJFVkurjn2c.m3u8?tag=12'],,2
@Informativo3651,Informativo365,"Apr 17, 2024 · 9:44 PM UTC",precaucion se presenta lluvia y granizo en la zona sur de monterrey extreme precaución al conducir pavimento resbaladizo,15,1,2,0,https://twitter.com/Informativo3651/status/1780713888792920185#m,,['https://video.twimg.com/ext_tw_video/1780713785432682496/pu/pl/ipucS0d5WWSNZuY1.m3u8?tag=12'],,2
@Informativo3651,Informativo365,"Apr 14, 2024 · 10:03 PM UTC",incendiovehicular incendio de camión urbano de la ruta sobre la avenida eloy cavazos a la altura de la colonia héctor caballero tráfico pesado en la zona,6,3,0,0,https://twitter.com/Informativo3651/status/1779631469209497967#m,"['https://pbs.twimg.com/media/GLKFU5RWMAA99_c.jpg', 'https://pbs.twimg.com/media/GLKFVEQWAAA7FpK.jpg']",,,3
@Informativo3651,Informativo365,"Apr 11, 2024 · 12:14 AM UTC",momento del colapso del puente peatonal ubicado sobre la avenida la aurora y zócalo en sannicolás el cual fue captado por una cámara de vigilancia aquí el momento,49,20,2,1,https://twitter.com/Informativo3651/status/1778214948243415512#m,,['https://video.twimg.com/ext_tw_video/1778214922662367232/pu/pl/D9BWj9OAH-F1A2Kk.m3u8?tag=12'],,4
@Informativo3651,Informativo365,"Mar 26, 2024 · 11:18 PM UTC",urgente en éstos momentos se registra incendio en la empresa coparmex ubicada en la av san nicolás movilidadsn arbsanjorge gobsannicolas,7,2,0,0,https://twitter.com/Informativo3651/status/1772765088694301175#m,,['https://video.twimg.com/ext_tw_video/1772765073984892928/pu/pl/wbI23F7CCOyWlzLE.m3u8?tag=12'],,2
@Informativo3651,Informativo365,"Mar 26, 2024 · 6:49 PM UTC",conductor de un tráiler muere en un aparatoso accidente vial tras impactarse con un vehículo particular en dr gonzález nl hasta el momento se desconoce la identidad del hombre,9,4,1,1,https://twitter.com/Informativo3651/status/1772697461598912547#m,"['https://pbs.twimg.com/media/GJni8aoWgAASxcI.jpg', 'https://pbs.twimg.com/media/GJni8bUXEAEyk7I.jpg']",,,4
@nelvaldez,Nelson Valdez,"Jun 21, 2024 · 12:03 PM UTC",pronóstico del tiempo hoy la lluvia se mantiene intermitente por la mañana en ocasiones fuerte por la tarde la precipitación se vuelve más ocasional o en intervalos y máxima cercana a c climadel monterrey,485,37,7,2,https://twitter.com/nelvaldez/status/1804122860098851285#m,['https://pbs.twimg.com/media/GQmILa5akAAJlX6.png'],,,2
@telediariomty,@telediariomty,"Jun 21, 2024 · 2:47 AM UTC",conduce con precaución protección civil reporta fuerte lluvia en carretera monterreyreynosa,8,1,0,0,https://twitter.com/telediariomty/status/1803983021487624485#m,,,,2
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,1642,322,49,70,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,1
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 11:03 PM UTC",otra banda convectiva más se aproxima a la zona metropolitana de monterrey continúan la lluvia de manera intermitente durante la noche pm climadel alberto,1039,129,30,6,https://twitter.com/nelvaldez/status/1803926724000067608#m,['https://pbs.twimg.com/media/GQjVyu8asAAHW2O.jpg'],,,2
@Angel_MedellinN,Angel Medellín Reportero,"Jun 20, 2024 · 7:11 PM UTC",ciudadano graba inundación en la avenida vía tampico y constituyentes de nuevo león arualsanpedrogg juliocesarcano pcnuevoleon rayelizalder tormentaalberto tormentatropicalalberto,33,8,0,1,https://twitter.com/Angel_MedellinN/status/1803868262603853988#m,,['https://video.twimg.com/ext_tw_video/1803868208887402498/pu/pl/UOaIDPeqiGhK3fa7.m3u8?tag=12'],,3
@PC_NuevoLeon,Protección Civil NL,"Jun 20, 2024 · 6:01 PM UTC",ponteatento lluvia fuerte en carretera a mamulique en salinas victoria extreme precauciones y modere su velocidad al conducir seguiremos informando todasytodossomosproteccióncivil,25,6,0,0,https://twitter.com/PC_NuevoLeon/status/1803850661509181657#m,,['https://video.twimg.com/ext_tw_video/1803850623718481920/pu/pl/WVYmdYQW8NnHVjw_.m3u8?tag=12'],,2
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 6:00 PM UTC",en este momento compañeros de pcmty se encuentran atendiendo el reporte de deslave del carril express en av constitución y av venustiano carranza se pide a la ciudadanía evitar circular por la zona y extremar precauciones,378,88,10,10,https://twitter.com/mtygob/status/1803850344562331887#m,['https://pbs.twimg.com/media/GQiQUTfakAM9eIc.jpg'],,,4
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 6:35 PM UTC",cierran otro tramo en carriles exprés de blvd miguel de la madrid por deslave a través de nmas,1,0,0,0,https://twitter.com/nmasmonterrey/status/1804221569759429001#m,,,,4
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:00 PM UTC",rebasa presa la boca su capacidad de almacenamiento tras lluvias a través de nmas,6,0,0,0,https://twitter.com/nmasmonterrey/status/1804167395210387473#m,,,,1
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:41 PM UTC",cierran circulación por riesgo de desborde en el puente río salinas en nl a través de nmas,12,1,0,0,https://twitter.com/nmasmonterrey/status/1804162806566261153#m,,,,4
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:17 PM UTC",se resguardan de la lluvia bajo puentes en nl a través de nmas,6,1,0,0,https://twitter.com/nmasmonterrey/status/1804156574187032979#m,,,,1
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 11:51 AM UTC",lleva río santa catarina fuerte corriente sigue lluvia a través de nmas,11,1,1,0,https://twitter.com/nmasmonterrey/status/1804119988808094104#m,,,,2
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:46 AM UTC",deja lluvia a vecinos sin luz col mitras norte en monterrey nl,11,1,4,0,https://twitter.com/nmasmonterrey/status/1803997948444893545#m,,,,2
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:46 PM UTC",corriente tira barda de bodega causa inundación en santa catarina nl,6,0,0,0,https://twitter.com/nmasmonterrey/status/1803801550059417649#m,,,,3
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:28 PM UTC",sufren vecinos daños por inundación en col el escorial en santa catarina nl,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803796991366877355#m,,,,3
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:56 PM UTC",obstruye vialidad deslaves y escurrimientos en santa catarina,5,1,0,0,https://twitter.com/nmasmonterrey/status/1803774033441267774#m,,,,4
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:17 PM UTC",se cierra el carril exprés a la altura de zaragoza por desborde del río santa catarina nuevo león,16,3,0,1,https://twitter.com/nmasmonterrey/status/1803764072346697855#m,,,,4
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:51 AM UTC",cierre por inundación en ave constitución tras lluvia en monterrey nl,11,4,0,0,https://twitter.com/nmasmonterrey/status/1803757534697705581#m,,,,4
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:14 AM UTC",cierran vialidad por inundación en ave constitución y padre mier en monterrey,14,4,0,0,https://twitter.com/nmasmonterrey/status/1803597213308010779#m,,,,4
@info7mty,INFO7,"Jun 21, 2024 · 5:49 PM UTC",ni mi staff ni yo íbamos dijo brincos dieras sobre el accidente carretero de su equipo de seguridad donde murieron dos,10,2,1,0,https://twitter.com/info7mty/status/1804209930183831640#m,,,,1
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:40 PM UTC",entérate rescatan a borregos y personas atrapadas tras desborde del río corona la guardia estatal de tamaulipas rescató a un total de borregos de las inundaciones en el ejido miraflores del municipio de güémez,17,2,0,0,https://twitter.com/ABCNoticiasMX/status/1804207655273029922#m,,,,3
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:20 PM UTC",entérate mi niño quiso ayudar a su primo y se electrocutó mamá de niño fallecido en allende el accidente ocurrió el miércoles de junio cuando se presentaron las primeras lluvias en la entidad,3,0,0,0,https://twitter.com/ABCNoticiasMX/status/1804202622154657847#m,,,,4
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:10 PM UTC",colapsa carretera monterrey saltillo tras fuertes lluvias y deslaves por alberto,43,15,2,0,https://twitter.com/ABCNoticiasMX/status/1803852860599472569#m,,['https://video.twimg.com/ext_tw_video/1803851402537582592/pu/pl/sc8fqFAlTQgrjcJw.m3u8?tag=12'],,4
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 5:13 PM UTC",el gobernador de nuevo león samuel garcía alertó la mañana de este jueves de junio que se registrará lluvia extrema en la entidad fue mediante su cuenta de facebook donde garcía sepúlveda pidió a la ciudadanía resguardarse en sus casas,9,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803838710343176391#m,['https://pbs.twimg.com/media/GQiFu27WwAAssc4.jpg'],,,4
@cesarmty,César Cepeda,"Jun 21, 2024 · 3:55 AM UTC",ultimahora una familia que estaba atrapada en su vivienda dentro del cañón de la huasteca en santa catarina con riesgo de inundación por las lluvias de alberto fue rescatada por elementos de fuerzacivilnl con el helicóptero blackhawk nuevoleon,225,37,9,3,https://twitter.com/cesarmty/status/1804000192766616026#m,,['https://video.twimg.com/ext_tw_video/1803999497535488001/pu/pl/YpXFzWB7u327PEJL.m3u8?tag=12'],,1
@telediariomty,@telediariomty,"Jun 21, 2024 · 12:11 AM UTC",abimael salas jefe de meteorología habla sobre las probabilidades de lluvia en las próximas horas telediarionocturno con luiscarlosortiz y sandragonzalezc,108,12,5,0,https://twitter.com/telediariomty/status/1803943817542013254#m,,['https://video.twimg.com/amplify_video/1803943629788188672/pl/5bQoBjks6baEqG6l.m3u8?tag=14'],,2
@elnorte,EL NORTE,"Jun 20, 2024 · 7:53 PM UTC",parte de la estructura exterior de la tienda soriana la estanzuela en el sur de la ciudad se vino abajo por la lluvia y fuertes vientos que se registraron con el paso de la tormenta tropical alberto,447,85,9,4,https://twitter.com/elnorte/status/1803878863987941845#m,,['https://video.twimg.com/ext_tw_video/1803878819159236608/pu/pl/HLsYXhVv4QRM2EDk.m3u8?tag=12'],,3
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:19 PM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804217599116337494#m,,,,3
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:19 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,2,1,1,0,https://twitter.com/GobSanNicolas/status/1804217525036568863#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:18 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804217254449484192#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200482207903881#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804200406483919136#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:10 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja,0,1,0,0,https://twitter.com/GobSanNicolas/status/1804200315941474476#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,1,2,0,0,https://twitter.com/GobSanNicolas/status/1804199933320249488#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:42 PM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,1,0,1,0,https://twitter.com/GobSanNicolas/status/1804193284513824788#m,,,,3
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:42 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804193232408187167#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:41 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,0,0,2,0,https://twitter.com/GobSanNicolas/status/1804192985946472456#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:17 PM UTC",av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186842184462756#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:17 PM UTC",av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186797573910934#m,,,,3
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:16 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804186714082099341#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:15 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804186483504345367#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:39 PM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación baja arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación baja,0,0,0,0,https://twitter.com/GobSanNicolas/status/1804177205624270903#m,,,,3
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:38 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,1,0,0,0,https://twitter.com/GobSanNicolas/status/1804177142017614088#m,,,,2
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 3:35 PM UTC",intensidad de lluvia por región zona poniente moderado zona centro moderado zona oriente moderado,1,0,1,0,https://twitter.com/GobSanNicolas/status/1804176381405790648#m,,,,3
@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:40 AM UTC",realiza gobescobedo cierres viales por lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803996287114568049#m,['https://pbs.twimg.com/media/GQkVDycWMAENjTY.jpg'],,,3
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 8:42 PM UTC",realiza transito de mtygob cierres viales por lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1803891301709983911#m,['https://pbs.twimg.com/media/GQi1ihTW0AAC3YG.jpg'],,,3
@ZyntiaVanegas,Zyntia Vanegas,"Jun 17, 2024 · 1:42 PM UTC",así las condiciones de lluvia para los próximos días,119,7,3,0,https://twitter.com/ZyntiaVanegas/status/1802698243601531318#m,['https://pbs.twimg.com/media/GQR4f5GWkAADYqe.jpg'],,,1
@visionmty1,visionmty,"Jun 21, 2024 · 5:45 PM UTC",actualización vialidades cerradas por inundación,2,0,0,0,https://twitter.com/visionmty1/status/1804209074504110319#m,"['https://pbs.twimg.com/media/GQnWj0BW0AAqp4r.jpg', 'https://pbs.twimg.com/media/GQnWj0BXoAE2h43.jpg', 'https://pbs.twimg.com/media/GQnWj0BWoAAVOhh.jpg', 'https://pbs.twimg.com/media/GQnWjz_WcAAbOri.jpg']",,,4
@visionmty1,visionmty,"Jun 20, 2024 · 10:11 PM UTC",entregaremos la casa en excelente estado tec de mty el tec de mty emitió un comunicado luego de que se diera a conocer en rrss la inundación que sufrió la casa diáfana premio principal del sorteo que tendría verificativo dentro de unos dias detalles,2,4,1,0,https://twitter.com/visionmty1/status/1803913492908445884#m,"['https://pbs.twimg.com/media/GQjJsZfXIAAREAm.jpg', 'https://pbs.twimg.com/media/GQjJwOdWYAAwEYn.jpg', 'https://pbs.twimg.com/media/GQjJwOoWMAABM97.jpg', 'https://pbs.twimg.com/media/GQjJwOzWwAAExVS.jpg']",,,1
@visionmty1,visionmty,"Jun 20, 2024 · 3:52 PM UTC",se desborda rio santa catarina abriran compuertas de la boca las constantes lluvias registradas por la tormenta alberto ya ha provocado al desborde del rio santa catarina y ha provocado el cierre de varios tramos de la avenida morones prieto detalles,1,1,0,0,https://twitter.com/visionmty1/status/1803818190281089404#m,['https://pbs.twimg.com/media/GQhzEzLWcAErcsK.jpg'],,,4
@visionmty1,visionmty,"Jun 20, 2024 · 1:39 AM UTC",se incrementa a el numero de fallecidos por lluvia dos menores de edad fallecieron electrocutados esta tarde en allende luego de que pasearan en bicicletas por la calle y al tocar un cable que sostenia un poste recibieron una descarga eléctrica mas,0,0,0,0,https://twitter.com/visionmty1/status/1803603573957107923#m,['https://pbs.twimg.com/media/GQevueYXoAA7srU.jpg'],,,4
@visionmty1,visionmty,"Jun 20, 2024 · 12:54 AM UTC",guarderías del imss si abrirán mañana jueves a pesar de los pronósticos de lluvia para este miércoles y el resto del fin de semana las guarderías del imss en la entidad si laborarán de manera normal detalle,0,0,0,0,https://twitter.com/visionmty1/status/1803592139697234052#m,,,,1
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 20, 2024 · 11:15 PM UTC",acumulados se lluvias tamaulipas nuevo león y coahuila grandes diferencias en la distribucion espacial sobre el territorio indudablemente la sierra madre oriental es el factor determinante en la generación de lluvia somosconagua,196,47,8,3,https://twitter.com/LCAlatorre/status/1803929775515537530#m,['https://pbs.twimg.com/media/GQjYklMakAEjpuK.jpg'],,,1
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 2:22 AM UTC",lluvias dos menores de años de edad perdieron la vida mientras jugaban en sus bicicletas bajo la lluvia y tocaron unos cables eléctricos en el municipio de allende mtyfollow qepd albert tormentatropical identidadnlcom,3,1,0,0,https://twitter.com/IdentidadNL/status/1803614339514941907#m,['https://pbs.twimg.com/media/GQe5rvHXoAAnk-l.jpg'],,,4
@IdentidadNL,Identidad Nuevo León,"Jun 19, 2024 · 6:34 PM UTC",llegan las lluvias a nuevo león las primeras precipitaciones del potencial ciclón ya se registran en la zona del municipio de linares lluvia ciclon nuevoleón precaución mtyfollow identidadnlcom,2,1,0,0,https://twitter.com/IdentidadNL/status/1803496668694016253#m,,['https://video.twimg.com/ext_tw_video/1803496635034411008/pu/pl/eurPLfMLa1m7Ayu1.m3u8?tag=12'],,2
@IdentidadNL,Identidad Nuevo León,"Jun 15, 2024 · 6:32 AM UTC",así se alejó claudia sheinbaum de lugar donde sus elementos de avanzada chocaron a un vehículo resultando una persona sin vida y una más con lesiones de consideración claudia amlo monclova pastadeconchos qepd accidente identidasnlcom video funesta,0,0,0,0,https://twitter.com/IdentidadNL/status/1801865318987415811#m,,['https://video.twimg.com/ext_tw_video/1801863037961351168/pu/pl/U3b2dDLBprkuKn5K.m3u8?tag=12'],,4
@IdentidadNL,Identidad Nuevo León,"Jun 14, 2024 · 6:47 PM UTC",muere elemento de avanzada de claudia sheinbaum en accidente carretero cuando se dirigían a la gira en donde acompañará al presidente amlo sobrevino un accidente y la presidenta electa llegó al lugar a prestar auxilio claudia qepd amlo mtyfollow identidadnlcom,0,1,0,0,https://twitter.com/IdentidadNL/status/1801688011966713983#m,['https://pbs.twimg.com/media/GQDhM05WkAAvHWk.jpg'],,,4
@IdentidadNL,Identidad Nuevo León,"Jun 9, 2024 · 2:38 AM UTC",lamentable momento del accidente en el rich de san luis potosí donde perdieron la vida dos personas instantáneamente y otras resultaron heridas de gravedad sanluispotosí rich accidente lesionados qepd mtyfollow identidadnlcom,22,6,1,0,https://twitter.com/IdentidadNL/status/1799632160669970820#m,,['https://video.twimg.com/ext_tw_video/1799631589145534464/pu/pl/RO5m6sdRpIN2e-Mm.m3u8?tag=12'],,4
@IdentidadNL,Identidad Nuevo León,"Jun 9, 2024 · 2:27 AM UTC",trenazo tren embiste camión de personal en garcía nl a pesar de lo aparatoso del accidente solo una persona resultó con lesiones menores accidente garcíanl viral vecinosgarcia cuidadoconeltren pcnuevoleon mtyfollow desdecamion identidadnlcom,3,0,0,0,https://twitter.com/IdentidadNL/status/1799629317036441750#m,,['https://video.twimg.com/ext_tw_video/1799628793620914176/pu/pl/C6ky-tN6omr1NNXm.m3u8?tag=12'],,3
@IdentidadNL,Identidad Nuevo León,"Jun 8, 2024 · 11:15 PM UTC",peligro en la sierra de santiago nl la lluvia y los escurrimientos mantienen en alerta a las comunidades de las partes altas del municipio riesgo inundaciones lluvia santiago nuevoleón mtyfollow identidadnlcom,0,0,0,0,https://twitter.com/IdentidadNL/status/1799581023316983940#m,,['https://video.twimg.com/ext_tw_video/1799580999501668353/pu/pl/NbPfLmr9_YuHRNMU.m3u8?tag=12'],,2
@IdentidadNL,Identidad Nuevo León,"Jun 7, 2024 · 5:24 AM UTC",reportan desplome de un elevador en el tec de monterrey unidades de rescate se dirigen al lugar se desconoce si hay lesionados tecdemonterrey caidadeelevador accidente mtyfollow identidadnlcom,1,2,0,0,https://twitter.com/IdentidadNL/status/1798949109292003472#m,,['https://video.twimg.com/ext_tw_video/1798948670081249280/pu/pl/qbZHxomUdfQ4dAwi.m3u8?tag=12'],,1
@IdentidadNL,Identidad Nuevo León,"Jun 7, 2024 · 5:17 AM UTC",sacude tromba a monterrey y área metropolitana inundaciones árboles caídos postes derribados y muchos sectores sin luz fue el saldo de una tromba que azotó monterrey lluvia tromba pcnuevoleon pcmty sanpedro identidaanlcom mtyfollow,8,5,0,0,https://twitter.com/IdentidadNL/status/1798947260941910434#m,,['https://video.twimg.com/ext_tw_video/1798947179333312513/pu/pl/DXWC8x9qV-VCzcIL.m3u8?tag=12'],,4
@IdentidadNL,Identidad Nuevo León,"Jun 5, 2024 · 12:16 AM UTC",mujer muere golpeada por locomotora empress accidente tren kcsg,1,0,0,0,https://twitter.com/IdentidadNL/status/1798146726240624701#m,,,,4
@fannyibarra,fannyibarra,"Jun 21, 2024 · 6:10 PM UTC",ironías de la vida lluvia y sin agua cumbres sec mty poniente ccp cicmty aydmonterrey mtyleones judithmedrano mtyfollow,0,1,0,0,https://twitter.com/fannyibarra/status/1804215232656498906#m,,,,1
