Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 10, 2024 · 2:17 AM UTC",buenas noches bomberos nl estaciones y atendieron reporte de incendio en vivienda colonia topo chico monterrey nl,8,1,0,0,https://twitter.com/saz2000/status/1799989221857660934#m,"['https://pbs.twimg.com/media/GPrYo1sXgAAleEe.jpg', 'https://pbs.twimg.com/media/GPrYo1sWwAE1SuY.jpg']",,,eléctrico,-0.7092576399445534,monterrey,['colonia topo chico'],[],[],"['nl', 'nl']",[]
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 9, 2024 · 8:12 PM UTC",buenas tardes bomberos nl estación central en coordinación con prot civil mty atendemos reporte de incendio conato en camión ruta urbana en la zona centro de monterrey nl en otro reporte se atendió incendio de motocicleta también en la zona centro de mty,4,0,0,0,https://twitter.com/saz2000/status/1799897274836762774#m,"['https://pbs.twimg.com/media/GPqFA3raIAA7sDE.jpg', 'https://pbs.twimg.com/media/GPqFA3pbIAA4dUq.jpg', 'https://pbs.twimg.com/media/GPqFA3qbcAEm6fg.jpg']",,,eléctrico,-0.2777724266052246,monterrey,[],['ruta urbana'],[],"['nl', 'nl']",[]
@mty_360,MTY360™,"Jun 20, 2024 · 5:02 PM UTC",la lluvia no da respiro y así las cosas en contry la silla primer sector en guadalupe nuevo león,2744,393,36,12,https://twitter.com/mty_360/status/1803835703530488040#m,,['https://video.twimg.com/ext_tw_video/1803835675244175360/pu/vid/avc1/720x1280/bm3Eb7WuHqJOP9Bs.mp4?tag=12'],,lluvia,-0.4706016629934311,guadalupe,[],[],[],['nuevo león'],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 3:55 AM UTC",ultimahora una familia que estaba atrapada en su vivienda dentro del cañón de la huasteca en santa catarina con riesgo de inundación por las lluvias de alberto fue rescatada por elementos de fuerzacivilnl con el helicóptero blackhawk nuevoleon,135,28,8,3,https://twitter.com/cesarmty/status/1804000192766616026#m,,['https://video.twimg.com/ext_tw_video/1803999497535488001/pu/vid/avc1/1280x720/bbLPfdxfT7nxUXcr.mp4?tag=12'],,inundación,0.2031721770763397,santacatarina,[],[],['cañón de la huasteca'],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:27 PM UTC",la tormenta alberto también nos trajo imágenes como sacadas de una película de terror monterrey spgg,64,17,7,0,https://twitter.com/DarkKnightMty/status/1803902635600122188#m,,['https://video.twimg.com/ext_tw_video/1803902624808288256/pu/vid/avc1/220x400/1wAUjMAO6Y6mXb3W.mp4?tag=12'],,eléctrico,-0.3652453273534775,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:27 PM UTC",la tormenta alberto también nos trajo imágenes como sacadas de una película de terror monterrey spgg,64,17,7,0,https://twitter.com/DarkKnightMty/status/1803902635600122188#m,,['https://video.twimg.com/ext_tw_video/1803902624808288256/pu/vid/avc1/220x400/1wAUjMAO6Y6mXb3W.mp4?tag=12'],,eléctrico,-0.3652453273534775,sanpedrogarzagarcía,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:22 PM UTC",cerrado heberto castillo por inundación por la col viñedos en santa catarina monterrey alberto,52,7,0,0,https://twitter.com/DarkKnightMty/status/1803901348729020718#m,,['https://video.twimg.com/ext_tw_video/1803901319255560192/pu/vid/avc1/636x848/Lybt4_39SLxO1QGJ.mp4?tag=12'],,inundación,-1.577655960805714,monterrey,['col viñedos en santa catarina'],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 8:49 PM UTC",vasconcelos cerrado por inundación frente a plaza tanarah sí ahí donde a pesar de hacer una reparación pluvial nomás no se puede con ese constante problema cada que llueve monterrey spgg alberto,470,69,8,0,https://twitter.com/DarkKnightMty/status/1803893063758074073#m,,['https://video.twimg.com/ext_tw_video/1803893046532067328/pu/vid/avc1/848x474/c897FXoWicEaFOZT.mp4?tag=12'],,inundación,-1.270480789244175,monterrey,[],[],[],"['plaza tanarah', 'spgg']",[]
@ElRorschach1,El Rorschach,"Jun 20, 2024 · 2:15 PM UTC",video así terminaron los parques hundidos de fuentes del valle en san pedro con las lluvias de hoy impresionante el agua acumulada en esta área tan olvidada spgg realpolitiknl magssp darkknightmty quepasaensn yadithvaldez dreyesmty anclaran rayelizalder,313,76,7,3,https://twitter.com/ElRorschach1/status/1803793854677778488#m,['https://pbs.twimg.com/media/GQhSNhxbQAETxP0.jpg'],,,lluvia,-0.2763394117355346,sanpedrogarzagarcía,[],[],['valle en san pedro'],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 3:17 AM UTC",caídas de agua en chipinque y sector olinalá en san pedro para que tengan cuidado con lo que arrastre el agua troncos y piedras monterrey ciclóntropical spgg,1031,199,5,2,https://twitter.com/DarkKnightMty/status/1803628107934413246#m,,['https://video.twimg.com/ext_tw_video/1803628091538841600/pu/vid/avc1/368x640/YsK8ZYJTLmUHMtWG.mp4?tag=12'],,no se relaciona,-0.8748454973101616,sanpedrogarzagarcía,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 3:17 AM UTC",caídas de agua en chipinque y sector olinalá en san pedro para que tengan cuidado con lo que arrastre el agua troncos y piedras monterrey ciclóntropical spgg,1031,199,5,2,https://twitter.com/DarkKnightMty/status/1803628107934413246#m,,['https://video.twimg.com/ext_tw_video/1803628091538841600/pu/vid/avc1/368x640/YsK8ZYJTLmUHMtWG.mp4?tag=12'],,no se relaciona,-0.8748454973101616,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 3:17 AM UTC",caídas de agua en chipinque y sector olinalá en san pedro para que tengan cuidado con lo que arrastre el agua troncos y piedras monterrey ciclóntropical spgg,1031,199,5,2,https://twitter.com/DarkKnightMty/status/1803628107934413246#m,,['https://video.twimg.com/ext_tw_video/1803628091538841600/pu/vid/avc1/368x640/YsK8ZYJTLmUHMtWG.mp4?tag=12'],,no se relaciona,-0.8748454973101616,sanpedrogarzagarcía,[],[],[],[],[]
@revistacodigo21,Jesús Rubén Peña,"Jun 19, 2024 · 11:45 PM UTC",imágenes que hace años no veíamos río santa catarina en monterrey lleva caudal con primeras bandas de tormenta tropical alberto igual arroyos encharcamientos en diferentes puntos pronostican en próximas horas acumulados de lluvias hasta de mm en zonas montañosas,652,129,18,2,https://twitter.com/revistacodigo21/status/1803574738591121705#m,,['https://video.twimg.com/ext_tw_video/1803574705074446336/pu/vid/avc1/360x640/IMk2yxd6cpy7uHPr.mp4?tag=12'],,inundación,-0.2001112103462219,monterrey,[],[],['río santa catarina'],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 19, 2024 · 6:52 PM UTC",llega la lluvia a monterrey a tener cuidado para que la bendición del agua no se convierta en tragedia sabemos lo frágil de la infraestructura en la ciudad mtyfollow spgg lluvias quepasaensn vivianasanchhez mtyleones revistacodigo,16,4,0,0,https://twitter.com/DarkKnightMty/status/1803501185392836700#m,,,,lluvia,-1.008630532771349,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 19, 2024 · 6:52 PM UTC",llega la lluvia a monterrey a tener cuidado para que la bendición del agua no se convierta en tragedia sabemos lo frágil de la infraestructura en la ciudad mtyfollow spgg lluvias quepasaensn vivianasanchhez mtyleones revistacodigo,16,4,0,0,https://twitter.com/DarkKnightMty/status/1803501185392836700#m,,,,lluvia,-1.008630532771349,sanpedrogarzagarcía,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:22 PM UTC",cerrado heberto castillo por inundación por la col viñedos en santa catarina monterrey alberto,52,7,0,0,https://twitter.com/DarkKnightMty/status/1803901348729020718#m,,['https://video.twimg.com/ext_tw_video/1803901319255560192/pu/vid/avc1/636x848/Lybt4_39SLxO1QGJ.mp4?tag=12'],,inundación,-1.577655960805714,monterrey,['col viñedos en santa catarina'],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:27 PM UTC",la tormenta alberto también nos trajo imágenes como sacadas de una película de terror monterrey spgg,64,17,7,0,https://twitter.com/DarkKnightMty/status/1803902635600122188#m,,['https://video.twimg.com/ext_tw_video/1803902624808288256/pu/vid/avc1/220x400/1wAUjMAO6Y6mXb3W.mp4?tag=12'],,eléctrico,-0.3652453273534775,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:27 PM UTC",la tormenta alberto también nos trajo imágenes como sacadas de una película de terror monterrey spgg,64,17,7,0,https://twitter.com/DarkKnightMty/status/1803902635600122188#m,,['https://video.twimg.com/ext_tw_video/1803902624808288256/pu/vid/avc1/220x400/1wAUjMAO6Y6mXb3W.mp4?tag=12'],,eléctrico,-0.3652453273534775,sanpedrogarzagarcía,[],[],[],[],[]
@revistacodigo21,Jesús Rubén Peña,"Jun 20, 2024 · 7:56 PM UTC",no ocupó ser huracán la tormenta y actual depresión tropical alberto para descargar en nuevo león casi mmen la huasteca y saturar caudal del río santa catarina en monterrey el depredado y quemado bosque urbano amortiguó más desbordamientos y daños,565,111,36,4,https://twitter.com/revistacodigo21/status/1803879642606281140#m,,['https://video.twimg.com/ext_tw_video/1803868730688167937/pu/vid/avc1/960x540/uiFCYQkBYK0lqnfP.mp4?tag=12'],,inundación,-1.2134568318724632,monterrey,[],[],"['río santa catarina', 'bosque urbano amortiguó más desbordamientos y daños']",['nuevo león'],[]
@revistacodigo21,Jesús Rubén Peña,"Jun 20, 2024 · 4:44 AM UTC",la última de samuel garcía con argumento de que peor de tormenta alberto llegará en próximas horas gobernador de nuevo león ordenó esta noche suspensión de transporte público hasta el mediodía de mañana sin anuncio previo miles de usuarios quedaron varados en zm monterrey,147,64,38,5,https://twitter.com/revistacodigo21/status/1803650162918568005#m,,['https://video.twimg.com/ext_tw_video/1803650137069174784/pu/vid/avc1/350x640/xwHVRBaVTuLTBT2p.mp4?tag=12'],,no se relaciona,-1.6102046575397253,monterrey,[],[],[],[],[]
@revistacodigo21,Jesús Rubén Peña,"Jun 19, 2024 · 11:45 PM UTC",imágenes que hace años no veíamos río santa catarina en monterrey lleva caudal con primeras bandas de tormenta tropical alberto igual arroyos encharcamientos en diferentes puntos pronostican en próximas horas acumulados de lluvias hasta de mm en zonas montañosas,652,129,18,2,https://twitter.com/revistacodigo21/status/1803574738591121705#m,,['https://video.twimg.com/ext_tw_video/1803574705074446336/pu/vid/avc1/360x640/IMk2yxd6cpy7uHPr.mp4?tag=12'],,inundación,-0.2001112103462219,monterrey,[],[],['río santa catarina'],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 19, 2024 · 6:52 PM UTC",llega la lluvia a monterrey a tener cuidado para que la bendición del agua no se convierta en tragedia sabemos lo frágil de la infraestructura en la ciudad mtyfollow spgg lluvias quepasaensn vivianasanchhez mtyleones revistacodigo,16,4,0,0,https://twitter.com/DarkKnightMty/status/1803501185392836700#m,,,,lluvia,-1.008630532771349,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 19, 2024 · 6:52 PM UTC",llega la lluvia a monterrey a tener cuidado para que la bendición del agua no se convierta en tragedia sabemos lo frágil de la infraestructura en la ciudad mtyfollow spgg lluvias quepasaensn vivianasanchhez mtyleones revistacodigo,16,4,0,0,https://twitter.com/DarkKnightMty/status/1803501185392836700#m,,,,lluvia,-1.008630532771349,sanpedrogarzagarcía,[],[],[],[],[]
@revistacodigo21,Jesús Rubén Peña,"Jun 19, 2024 · 6:51 PM UTC",ya se registran en nuevo león y áreas resto de región lluvias ligeras a moderadas por primeras bandas de tormenta tropical alberto precipitaciones en guadalupe san nicolás juárez cadereyta los herrera cerralvo china linares lluvia se generalizará prox horas usnwsb,43,8,4,0,https://twitter.com/revistacodigo21/status/1803500774976266276#m,['https://pbs.twimg.com/media/GQdSZRcXcAAEQU7.jpg'],,,lluvia,-0.5422399267554283,guadalupe,[],[],['san nicolás'],['nuevo león'],[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 8:49 PM UTC",vasconcelos cerrado por inundación frente a plaza tanarah sí ahí donde a pesar de hacer una reparación pluvial nomás no se puede con ese constante problema cada que llueve monterrey spgg alberto,470,69,8,0,https://twitter.com/DarkKnightMty/status/1803893063758074073#m,,['https://video.twimg.com/ext_tw_video/1803893046532067328/pu/pl/TCUnPDgEQ2jOJ2PX.m3u8?tag=12'],,inundación,-1.270480789244175,monterrey,[],[],[],"['plaza tanarah', 'spgg']",[]
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 9:22 PM UTC",cerrado heberto castillo por inundación por la col viñedos en santa catarina monterrey alberto,52,7,0,0,https://twitter.com/DarkKnightMty/status/1803901348729020718#m,,['https://video.twimg.com/ext_tw_video/1803901319255560192/pu/pl/FVy8wzUy5SEEo7iH.m3u8?tag=12'],,inundación,-1.577655960805714,monterrey,['col viñedos en santa catarina'],[],[],[],[]
@cesarmty,César Cepeda,"Jun 20, 2024 · 4:18 PM UTC",ultimahora reportan desbordamiento del río ramos a la altura de hacienda las trancas en cadereyta por el paso de la tormenta alberto por nuevo león allende santiago montemorelos monterrey,404,77,4,3,https://twitter.com/cesarmty/status/1803824732720050357#m,,['https://video.twimg.com/ext_tw_video/1803824128052408320/pu/pl/yYDICZgP-afIKNBe.m3u8?tag=12'],,inundación,-0.8443067520856857,monterrey,[],[],"['río ramos a la altura de hacienda', 'allende santiago montemorelos']",[],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 3:55 AM UTC",ultimahora una familia que estaba atrapada en su vivienda dentro del cañón de la huasteca en santa catarina con riesgo de inundación por las lluvias de alberto fue rescatada por elementos de fuerzacivilnl con el helicóptero blackhawk nuevoleon,135,28,8,3,https://twitter.com/cesarmty/status/1804000192766616026#m,,['https://video.twimg.com/ext_tw_video/1803999497535488001/pu/pl/YpXFzWB7u327PEJL.m3u8?tag=12'],,inundación,0.2031721770763397,santacatarina,[],[],['cañón de la huasteca'],[],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 12:17 AM UTC",para los que preguntan por la presa libertad ubicada en montemorelos aydmonterrey calcula que las lluvias por la tormenta alberto y sus escurrimientos provoquen un almacenamiento de millones de mts dos presas la boca que sería un de su capacidad,45,14,3,0,https://twitter.com/cesarmty/status/1803945316959309828#m,['https://pbs.twimg.com/media/GQjmHwKXwAMUwsK.jpg'],,,lluvia,-0.0724733471870422,montemorelos,[],[],[],[],['presa libertad']
@cesarmty,César Cepeda,"Jun 20, 2024 · 11:06 PM UTC",importante hasta el momento el saldo de personas fallecidas por la tormenta alberto en nuevo león es de víctimas menores en allende un adolescente en monterrey y un hombre en ciénega de flores,1,0,0,0,https://twitter.com/cesarmty/status/1803927540207153524#m,['https://pbs.twimg.com/media/GQjWUDRXQAAdiEg.jpg'],,,no se relaciona,-0.1756637394428253,monterrey,[],['ciénega de flores'],[],['nuevo león'],[]
@cesarmty,César Cepeda,"Jun 20, 2024 · 8:27 PM UTC",importante el inmueble que presenta inundaciones es la casa del tec ubicada en valle poniente en santa catarina nuevo león por las lluvias de la tormenta alberto,55,6,6,1,https://twitter.com/cesarmty/status/1803887478191067213#m,,,,inundación,0.5595022514462471,santacatarina,[],[],[],['nuevo león'],[]
@cesarmty,César Cepeda,"Jun 20, 2024 · 7:41 PM UTC",ultimahora liberan agua de la presa la boca por el paso de la tormenta tropical alberto por nuevo león actualmente tiene un llenado del precaución con las comunidades aguas abajo en santiago y cadereyta conaguamx,106,31,5,0,https://twitter.com/cesarmty/status/1803875732369871268#m,"['https://pbs.twimg.com/media/GQinXyXWgAAbAzi.jpg', 'https://pbs.twimg.com/media/GQinYZgWAAEO3nI.jpg']",,,inundación,0.611129455268383,santiago,[],['conaguamx'],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 4:53 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio al interior de un domicilio sobre la calle callejón de los arizpe y centaya spgg pcsp,16,6,0,0,https://twitter.com/911SanPedro/status/1803833595615678527#m,,,,eléctrico,-0.0779509991407394,sanpedrogarzagarcía,[],['calle callejón de los arizpe'],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 8:57 AM UTC",cierre de vialidad debido a acumulación de agua se cierra vialidad en la av gomez morin sur a nte y el paso a desnivel de la av del roble spgg pcsp,117,40,1,1,https://twitter.com/911SanPedro/status/1803713783941967919#m,['https://pbs.twimg.com/media/GQgUIMxWkAAdjCA.jpg'],,,no se relaciona,-0.8451683297753334,sanpedrogarzagarcía,[],"['av gomez morin', 'av del roble']",[],['nte'],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 5:31 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio en un árbol y cableado sobre la av ricardo margain y av del roble spgg pcsp,24,4,2,1,https://twitter.com/911SanPedro/status/1803661815081038257#m,['https://pbs.twimg.com/media/GQfk3NlXwAA-Ebh.jpg'],,,eléctrico,0.0694654583930969,sanpedrogarzagarcía,[],"['av ricardo margain', 'av del roble']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 3:38 AM UTC",precaución sobre la calle sendero de las privanzas nos encontramos atendiendo el reporte de un deslave sobre la carpeta asfáltica en el lugar se realiza un cierre parcial de la vialidad spgg pcsp,49,11,1,0,https://twitter.com/911SanPedro/status/1803633421136060835#m,['https://pbs.twimg.com/media/GQfLCdxWQAIUG5L.jpg'],,,inundación,-1.069673579186201,sanpedrogarzagarcía,[],['calle sendero de'],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 19, 2024 · 11:16 PM UTC",ante las intensas lluvias que se encuentran presentes en el municipio y zmm toma en cuenta las siguientes recomendaciones spgg pcsp,15,3,0,0,https://twitter.com/911SanPedro/status/1803567498958164410#m,['https://pbs.twimg.com/media/GQePFNyW8AAti6x.jpg'],,,lluvia,0.8286224901676178,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 19, 2024 · 9:01 PM UTC",tenemos lluvia moderada en distintas zonas del municipioal manejar recuerda respetar el límite de velocidad utilizar el cinturón de seguridad encender las luces principales no cruzar corrientes de agua emergencias c san pedro c nl spgg pcsp,8,5,0,0,https://twitter.com/911SanPedro/status/1803533506150277497#m,,,,lluvia,-0.0270953178405761,sanpedrogarzagarcía,[],['c san pedro'],['c nl'],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 19, 2024 · 3:04 PM UTC",protección civil san pedro te da las siguientes recomendaciones ante las próximas lluvias c san pedro c nl,79,19,4,2,https://twitter.com/911SanPedro/status/1803443704444690501#m,,['https://video.twimg.com/ext_tw_video/1803443646387097600/pu/pl/TgeT7q1tLCbWX02R.m3u8?tag=12'],,lluvia,0.7604706510901451,sanpedrogarzagarcía,[],[],['san pedro'],['nl'],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 19, 2024 · 12:43 AM UTC",recuerda extremar precauciones al conducir y revisar los semáforos pluviales antes de cruzar cualquier vialidad con acumulación de agua spgg pcsp,13,3,0,0,https://twitter.com/911SanPedro/status/1803226961583513958#m,['https://pbs.twimg.com/media/GQZZXZgXkAAC11s.jpg'],,,no se relaciona,-0.8801680728793144,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 18, 2024 · 2:24 AM UTC",precaución sobre blvd diaz ordaz y av corregidora unidades atienden el reporte de un accidente vial en el cual participa un vehículo y el tren spgg pcsp,25,7,1,0,https://twitter.com/911SanPedro/status/1802890088482791504#m,['https://pbs.twimg.com/media/GQUm-piXkAE92Dj.jpg'],,,no se relaciona,-1.1494590528309343,sanpedrogarzagarcía,[],"['blvd diaz ordaz', 'av corregidora']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 17, 2024 · 10:46 PM UTC",precaución sobre la av bosques del valle pteote y bosques de tahiti unidades atienden el reporte de un accidente vial tipo volcadura cerrada la circulación sobre la av bosques del valle spgg pcsp,37,8,2,1,https://twitter.com/911SanPedro/status/1802835319080821247#m,['https://pbs.twimg.com/media/GQT1IenXkAAtqbh.jpg'],,,no se relaciona,-1.2675858866423368,sanpedrogarzagarcía,[],"['av bosques del valle', 'av bosques del valle']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 17, 2024 · 2:30 AM UTC",precaución sobre blvd diaz ordaz y calle oro unidades atienden el reporte de un fuerte accidente vial con personas lesionadas spgg pcsp,7,4,0,0,https://twitter.com/911SanPedro/status/1802529203939602869#m,,,,no se relaciona,-1.2282579131424427,sanpedrogarzagarcía,[],"['blvd diaz ordaz', 'calle oro']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 16, 2024 · 12:12 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un accidente e incendio de una motocicleta sobre la av lázaro cárdenas y av gómez morin spgg pcsp,17,5,0,0,https://twitter.com/911SanPedro/status/1802132007926841672#m,['https://pbs.twimg.com/media/GQJ1gvjW0AA_38z.jpg'],,,eléctrico,0.1320150643587112,sanpedrogarzagarcía,[],"['av lázaro cárdenas', 'av gómez morin']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 15, 2024 · 8:08 PM UTC",precaución sobre calzada del valle pteote y río támesis unidades atienden el reporte de un accidente vial con personas lesionadas spgg pcsp,10,2,0,1,https://twitter.com/911SanPedro/status/1802070647448744191#m,['https://pbs.twimg.com/media/GQI9tEpWYAApDqL.jpg'],,,no se relaciona,-1.086216416209936,sanpedrogarzagarcía,[],"['calzada del valle', 'río támesis']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 13, 2024 · 6:55 PM UTC",precaución sobre la av valle de san ángel y calle janitzio unidades atienden el reporte de accidente vial tipo volcadura de un camión de volteo unidades trabajando en el lugar vialidad cerrada en ambos sentidos spgg pcsp,11,3,0,1,https://twitter.com/911SanPedro/status/1801327615992799403#m,"['https://pbs.twimg.com/media/GP-Z41WXoAAUWRX.jpg', 'https://pbs.twimg.com/media/GP-Z43mW0AApgS9.jpg']",,,no se relaciona,-1.0954645723104477,sanpedrogarzagarcía,[],"['av valle', 'calle janitzio']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 10, 2024 · 7:01 PM UTC",aviso informativo a corto plazo el sistema meteorológico nacional pronostica lluvias con chubascos y fuertes rachas de viento de a kmh en las próximas horas a hrs es importante estar al pendiente de las redes y fuentes oficiales spgg pcsp,23,9,0,0,https://twitter.com/911SanPedro/status/1800241921400709233#m,['https://pbs.twimg.com/media/GPu-e4uXcAEaqrC.jpg'],,,lluvia,0.3602436780929565,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 8, 2024 · 8:15 PM UTC",precaución sobre la av morones prieto otepte y av josé vasconcelos unidades atienden el reporte de un accidente vial con personas lesionadas spgg pcsp,12,3,0,0,https://twitter.com/911SanPedro/status/1799535810061938804#m,,,,no se relaciona,-1.1767283119261265,sanpedrogarzagarcía,[],"['av morones prieto', 'av josé vasconcelos']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 7, 2024 · 6:22 PM UTC",aviso informativo a corto plazo el sistema meteorológico nacional pronostica lluvias con chubascos y fuertes rachas de viento en las próximas horas a hrs es importante estar al pendiente de las redes y fuentes oficiales spgg pcsp,32,10,1,0,https://twitter.com/911SanPedro/status/1799144973779996732#m,['https://pbs.twimg.com/media/GPfY0d2WMAAJOU7.jpg'],,,lluvia,0.3411754220724106,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 7, 2024 · 3:26 AM UTC",actualmente tenemos fuertes ráfagas de viento y lluvia intensa en el municipio y área metropolitana se recomienda tomar precauciones al salir de casa y al conducir estamos atentos a sus reportes c san pedro c nuevo león spgg pcsp,26,5,0,1,https://twitter.com/911SanPedro/status/1798919547183079796#m,,['https://video.twimg.com/ext_tw_video/1798919488085299201/pu/pl/4ITzgU5SY3OsvHVT.m3u8?tag=12'],,lluvia,0.5959234908223152,sanpedrogarzagarcía,[],[],['san pedro'],['nuevo león'],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 7, 2024 · 12:21 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio en lote baldío sobre la av roberto garza sada otepte y calle ing francisco beltrán spgg pcsp,22,5,0,0,https://twitter.com/911SanPedro/status/1798872828361457948#m,['https://pbs.twimg.com/media/GPbhTPfacAAwrMT.jpg'],,,eléctrico,-0.1559033840894699,sanpedrogarzagarcía,[],"['lote', 'av roberto garza', 'calle ing francisco']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 6, 2024 · 1:36 AM UTC",tenemos lluvia moderada en distintas zonas del municipio al manejar recuerda respetar el límite de velocidad utilizar el cinturón de seguridad encender las luces principales guardar mayor distancia entre vehículos emergencias san pedro spgg pcsp,7,3,0,1,https://twitter.com/911SanPedro/status/1798529431780131281#m,,,,lluvia,0.2901618927717209,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 6, 2024 · 1:36 AM UTC",tenemos lluvia moderada en distintas zonas del municipio al manejar recuerda respetar el límite de velocidad utilizar el cinturón de seguridad encender las luces principales guardar mayor distancia entre vehículos emergencias san pedro spgg pcsp,7,3,0,1,https://twitter.com/911SanPedro/status/1798529431780131281#m,,,,lluvia,0.2901618927717209,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 5, 2024 · 4:30 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio de vehículo sobre manuel j clouthier y alejandro vi spgg pcsp,5,1,0,0,https://twitter.com/911SanPedro/status/1798391887671484784#m,,,,eléctrico,0.2417553514242172,sanpedrogarzagarcía,[],[],[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 3, 2024 · 1:25 PM UTC",precaución sobre la av lázaro cárdenas pteote y paseo olga unidades atienden el reporte de un accidente vial tipo volcadura tráfico presente en la zona spgg pcsp,12,4,0,0,https://twitter.com/911SanPedro/status/1797620503013929317#m,['https://pbs.twimg.com/media/GPJuUhhXUAA6sqb.jpg'],,,no se relaciona,-1.0028422586619854,sanpedrogarzagarcía,[],"['av lázaro cárdenas', 'paseo olga']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"Jun 2, 2024 · 6:20 PM UTC",precaución sobre la av gómez morin y río pánuco unidades atienden el reporte de un accidente vial con personas lesionadas tráfico presente en la zona spgg pcsp,10,3,1,0,https://twitter.com/911SanPedro/status/1797332353527828852#m,,,,no se relaciona,-1.1937418952584269,sanpedrogarzagarcía,[],"['av gómez morin', 'río pánuco']",[],[],[]
@911SanPedro,Rescate 911 San Pedro,"May 29, 2024 · 5:14 AM UTC",nos encontramos en alerta por lluvias intensas se están presentando en el municipio hay que extremar precauciones al salir y reportar cualquier situación de emergencia a los teléfonos c san pedro c nl spgg pcsp,24,9,0,1,https://twitter.com/911SanPedro/status/1795685026597859508#m,,,,lluvia,-0.6330737546086311,sanpedrogarzagarcía,[],[],"['san pedro', 'c nl']",[],[]
@911SanPedro,Rescate 911 San Pedro,"May 28, 2024 · 10:41 PM UTC",precaución sobre la av josé vasconcelos otepte y río bravo unidades atienden el reporte de un accidente vial spgg pcsp,5,1,0,0,https://twitter.com/911SanPedro/status/1795586123949109507#m,['https://pbs.twimg.com/media/GOs0EFqW4AAnUmR.jpg'],,,no se relaciona,-1.1342542096972466,sanpedrogarzagarcía,[],"['av josé vasconcelos', 'río bravo']",[],[],[]
